Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,130038003,DIALYSAIX - CENTRE D'HÉMODIALYSE D'AIX EN PROVENCE,M12,0,0,0,26 909,"73,3 %","73,44","0,00","0,0 %"
PRIVÉ,130041767,EUROMED CARDIO,M12,3 168,2 762,406,0,"65,8 %","68,41","3,05","0,7 %"
PRIVÉ,130042096,GCS CENTRE CARDIO AXIUM RAMBO,M12,3 330,3 119,211,0,"69,0 %","70,68","2,51","0,7 %"
PRIVÉ,130044753,CLINIQUE MONTICELLI VELODROME,M12,13 205,654,12 551,0,"44,3 %","62,22","0,06","0,0 %"
PRIVÉ,130781370,CLINIQUE JEANNE D'ARC,M12,167,167,0,0,"32,9 %","71,14","2,41","0,6 %"
PRIVÉ,130781479,CLINIQUE LA CASAMANCE,M12,17 908,8 195,9 713,3 041,"49,9 %","59,96","1,93","1,3 %"
PRIVÉ,130781867,CLINIQUE DE LA CIOTAT,M12,7 566,865,6 701,4 373,"52,6 %","62,65","0,15","0,2 %"
PRIVÉ,130782071,CLINIQUE DE L'ETANG DE L'OLIVIER,M12,7 427,1 731,5 696,49,"51,8 %","53,04","1,31","1,0 %"
PRIVÉ,130782147,CLINIQUE GENERALE DE MARIGNANE,M12,14 175,6 265,7 910,27,"54,4 %","62,01","2,41","2,5 %"
PRIVÉ,130782162,CLINIQUE DE MARTIGUES,M12,8 642,1 587,7 055,234,"48,6 %","58,41","0,51","0,1 %"
PRIVÉ,130782675,CLINIQUE CHIRURGICALE DU DR VIGNOLI,M12,7 340,814,6 526,52,"47,9 %","56,34","0,33","0,0 %"
PRIVÉ,130783327,CLINIQUE BOUCHARD,M12,20 525,8 837,11 688,22 696,"45,3 %","58,02","0,82","0,2 %"
PRIVÉ,130783723,CLINIQUE JUGE,M12,23 019,2 706,20 313,0,"42,6 %","52,78","0,28","0,0 %"
PRIVÉ,130784051,POLYCLINIQUE CLAIRVAL,M12,20 324,13 123,7 201,13 545,"56,2 %","62,46","2,39","0,8 %"
PRIVÉ,130784481,DIAVERUM PROVENCE MARSEILLE 8E,M12,0,0,0,47 717,"61,6 %","70,32","0,00","0,0 %"
PRIVÉ,130784713,CLINIQUE BEAUREGARD,M12,26 809,13 073,13 736,5 958,"34,9 %","48,68","1,97","0,8 %"
PRIVÉ,130784903,CLINIQUE MÉDICO-CHIRURGICALE LA PHOCEANNE,M12,5 192,1 513,3 679,0,"34,5 %","66,64","2,33","0,3 %"
PRIVÉ,130785389,CLINIQUE CHANTECLER,M12,10 661,1 526,9 135,61,"49,3 %","53,68","0,42","0,0 %"
PRIVÉ,130785678,CLINIQUE VERT COTEAU,M12,9 121,2 814,6 307,2 106,"50,3 %","58,90","2,48","1,2 %"
PRIVÉ,130786361,POLYCLINIQUE DU PARC RAMBOT,M12,35 944,12 782,23 162,10 931,"48,6 %","58,94","1,22","0,6 %"
PRIVÉ,130789159,CENTRE CARDIO-VASCULAIRE VALMANT,M12,786,785,1 à 10,0,"39,2 %","81,41","8,09","3,3 %"
PRIVÉ,130809809,CENTRE D'HEMODIALYSE DE PROVENCE,M12,0,0,0,22 577,"62,5 %","74,96","0,00","0,0 %"
PRIVÉ,130810740,CLINIQUE AXIUM,M12,29 148,4 848,24 300,301,"48,0 %","53,53","0,71","0,3 %"
PRIVÉ,140000290,CLINIQUE NOTRE-DAME,M12,6 360,1 538,4 822,105,"46,2 %","59,61","0,76","0,1 %"
PRIVÉ,140016759,POLYCLINIQUE DU PARC,M12,33 756,12 474,21 282,6 150,"38,9 %","53,66","1,16","0,5 %"
PRIVÉ,140017237,CH PRIVÉ ST MARTIN CAEN,M12,38 617,14 179,24 438,13 832,"57,6 %","65,30","0,98","0,2 %"
PRIVÉ,140018730,POLYCLINIQUE DE LISIEUX,M12,6 610,1 547,5 063,57,"51,9 %","63,45","0,67","0,0 %"
PRIVÉ,140026709,POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF,M12,4 977,1 522,3 455,21,"46,9 %","59,09","0,99","0,1 %"
PRIVÉ,150003416,UNITÉ DE DIALYSE - CH DE MAURIAC,M12,0,0,0,942,"29,6 %","74,30","0,00","0,0 %"
PRIVÉ,150780120,CLINIQUE DU HAUT CANTAL,M12,298,298,0,0,"55,4 %","69,85","3,62","1,0 %"
PRIVÉ,150780732,CENTRE MÉDICO-CHIRURGICAL AURILLAC,M12,11 582,3 976,7 606,17 047,"59,4 %","67,95","0,92","0,5 %"
PRIVÉ,160000170,CLINIQUE SAINT JOSEPH ANGOULEME,M12,10 207,2 155,8 052,0,"50,8 %","58,53","0,65","0,0 %"
PRIVÉ,160000279,CLINIQUE DE COGNAC,M12,6 233,1 152,5 081,0,"46,4 %","57,04","0,59","0,1 %"
PRIVÉ,160013207,CENTRE CLINICAL,M12,21 076,6 472,14 604,5 664,"43,0 %","55,45","0,80","0,4 %"
PRIVÉ,170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,M12,12 812,4 185,8 627,341,"53,3 %","62,52","1,21","0,1 %"
PRIVÉ,170780621,POLYCLINIQUE SAINT-GEORGES,M12,4 265,1 202,3 063,0,"46,6 %","62,88","1,11","0,0 %"
PRIVÉ,170780647,CLINIQUE RICHELIEU - SAINTES,M12,7 638,1 108,6 530,1 à 10,"44,7 %","57,41","0,30","0,0 %"
PRIVÉ,170780662,CLINIQUE DE L'ATLANTIQUE,M12,30 754,5 947,24 807,159,"45,4 %","59,39","0,49","0,0 %"
PRIVÉ,180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,M12,16 846,5 379,11 467,7 639,"43,8 %","58,67","0,88","0,8 %"
PRIVÉ,190000224,CLINIQUE LES CEDRES BRIVE,M12,16 854,5 522,11 332,487,"46,2 %","59,54","1,31","0,2 %"
PRIVÉ,200200145,POLYCLINIQUE LA RESIDENCE,M12,12 914,4 102,8 812,5 537,"47,2 %","57,35","0,96","0,5 %"
PRIVÉ,210011847,POLYCLINIQUE DU PARC DREVON,M12,13 250,2 451,10 799,5 347,"45,5 %","58,94","0,46","0,5 %"
PRIVÉ,210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,M12,43 546,16 943,26 603,411,"48,5 %","53,91","1,10","0,2 %"
PRIVÉ,210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,M12,11 654,5 038,6 616,21 231,"59,6 %","61,75","0,54","0,2 %"
PRIVÉ,220000111,POLYCLINIQUE DU TREGOR,M12,6 445,1 534,4 911,1 994,"49,9 %","65,40","0,71","0,1 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,10 121,2 126,7 995,62,"49,2 %","63,08","0,66","0,1 %"
PRIVÉ,220013106,UNITÉ DIALYSE BEGARD AUB SANTÉ,M12,0,0,0,756,"76,7 %","65,06","0,00","0,0 %"
PRIVÉ,220013130,UNITÉ D'AUTODIALYSE PAIMPOL - AUB,M12,0,0,0,601,"100,0 %","70,79","0,00","0,0 %"
PRIVÉ,220013155,UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB,M12,0,0,0,484,"92,4 %","75,73","0,00","0,0 %"
PRIVÉ,220016778,UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ,M12,0,0,0,290,"72,4 %","54,95","0,00","0,0 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,8 409,"61,4 %","64,33","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,2 178,"76,1 %","59,63","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,8 875,"61,6 %","70,16","0,00","0,0 %"
PRIVÉ,220021976,UNITÉ DIALYSE DINAN AUB SANTÉ,M12,0,0,0,2 004,"77,0 %","71,01","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,25 967,9 426,16 541,12 661,"46,1 %","58,70","1,00","0,5 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,4 601,860,3 741,127,"40,8 %","60,49","0,62","0,0 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,14 814,5 839,8 975,7 440,"47,9 %","62,68","1,20","1,0 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,6 745,928,5 817,1 à 10,"48,6 %","63,97","0,51","0,0 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,7 874,1 304,6 570,0,"44,4 %","58,21","0,46","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,23 981,6 917,17 064,41,"55,7 %","61,11","0,79","0,2 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,17 266,5 172,12 094,1 467,"37,7 %","52,45","0,85","0,0 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,9 309,1 756,7 553,330,"50,4 %","59,90","0,45","0,0 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,18 780,5 148,13 632,85,"54,1 %","54,51","0,63","0,1 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,7 148,947,6 201,6 538,"38,6 %","55,55","0,42","0,7 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,12 646,4 638,8 008,6 160,"50,5 %","61,73","0,88","0,4 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,6 486,2 111,4 375,1 à 10,"54,3 %","62,01","0,90","0,2 %"
PRIVÉ,280000449,POLE MEDICAL MAISON BLANCHE,M12,203,203,0,0,"53,7 %","74,89","9,09","4,4 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,16 909,"54,1 %","72,56","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,17 422,4 748,12 674,2 091,"44,8 %","60,32","1,05","0,6 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,18 015,5 207,12 808,8 309,"44,9 %","62,70","0,72","0,8 %"
PRIVÉ,290000207,CLINIQUE ST MICHEL ET STE ANNE,M12,13 855,2 636,11 219,3 755,"48,4 %","64,80","0,55","0,4 %"
PRIVÉ,290000215,POLYCLINIQUE QUIMPER SUD,M12,11 379,2 876,8 503,390,"42,7 %","60,58","0,72","0,1 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,10 841,"63,0 %","74,01","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,8 667,1 978,6 689,217,"45,0 %","57,33","0,72","0,1 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,4 575,"75,6 %","70,68","0,00","0,0 %"
PRIVÉ,290005172,UNITÉ DIALYSE BREST HERMITAGE AUB,M12,0,0,0,2 714,"60,3 %","55,94","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,3 494,"38,0 %","75,26","0,00","0,0 %"
PRIVÉ,290018555,UNITÉ D'AUTODIALYSE MORLAIX - AUB,M12,0,0,0,7 112,"67,6 %","63,54","0,00","0,0 %"
PRIVÉ,290018563,UNITÉ DIALYSE QUIMPER KERRADENNEC AUB,M12,0,0,0,9 995,"74,4 %","65,39","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,26 313,12 024,14 289,434,"48,8 %","49,17","1,52","0,2 %"
PRIVÉ,290021070,UNITÉ D'AUTODIALYSE CONCARNEAU - AUB,M12,0,0,0,1 820,"84,5 %","68,38","0,00","0,0 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,7 493,1 497,5 996,849,"53,3 %","61,23","0,37","0,0 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,5 887,"75,9 %","70,73","0,00","0,0 %"
PRIVÉ,290023787,UNITÉ DIALYSE LANDIVISIAU AUB SANTÉ,M12,0,0,0,648,"76,4 %","63,37","0,00","0,0 %"
PRIVÉ,290023795,UNITÉ D'AUTODIALYSE LE FOLGOET - AUB,M12,0,0,0,2 487,"66,9 %","71,09","0,00","0,0 %"
PRIVÉ,290025337,UNITÉ DIALYSE PLONEOUR LANVERN AUB,M12,0,0,0,484,"68,2 %","72,12","0,00","0,0 %"
PRIVÉ,290028539,UNITÉ DIALYSE LANDERNEAU - AUB,M12,0,0,0,660,"73,5 %","75,00","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,4 590,"71,7 %","75,44","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,2 812,"69,2 %","73,58","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,10 159,"54,5 %","67,95","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,2 212,"50,2 %","72,55","0,00","0,0 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,14 296,3 844,10 452,448,"49,1 %","60,16","1,01","0,2 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,5 819,2 247,3 572,6 255,"48,8 %","60,92","0,81","0,6 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,5 060,212,4 848,1 à 10,"42,9 %","61,06","0,04","0,0 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,5 049,1 888,3 161,11,"60,3 %","61,00","1,38","0,2 %"
PRIVÉ,2B0005664,CLINIQUE DE TOGA,M12,180,178,1 à 10,0,"53,3 %","74,13","20,74","47,8 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,4 733,0,4 733,0,"50,1 %","51,30","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,12 132,"58,3 %","68,07","0,00","0,0 %"
PRIVÉ,300008588,NEPHROCARE NIMES,M12,0,0,0,19 986,"63,6 %","74,22","0,00","0,0 %"
PRIVÉ,300008638,NEPHROCARE BAGNOLS SUR CEZE,M12,0,0,0,4 729,"76,4 %","71,88","0,00","0,0 %"
PRIVÉ,300017209,KENVAL INSTITUT DE CANCEROLOGIE,M12,737,728,1 à 10,8 937,"44,0 %","65,86","0,66","1,1 %"
PRIVÉ,300017431,AIDER SANTÉ UAD UDM GCS PAAC,M12,0,0,0,12 354,"60,4 %","78,25","0,00","0,0 %"
PRIVÉ,300017498,CLINIQUE AMBULATOIRE DE LA CEZE,M12,984,0,984,0,"58,8 %","51,95","0,00","0,0 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,13 924,3 779,10 145,230,"47,2 %","60,97","1,28","0,5 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,13 281,7 464,5 817,101,"54,0 %","63,26","2,33","0,6 %"
PRIVÉ,300781465,CLINIQUE KENNEDY,M12,12 026,4 009,8 017,62,"39,0 %","51,07","1,06","0,0 %"
PRIVÉ,300787421,AIDER DE NIMES,M12,0,0,0,19 640,"63,1 %","67,02","0,00","0,0 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,28 302,9 195,19 107,1 906,"45,3 %","51,59","0,99","0,1 %"
PRIVÉ,310011838,UN_DIALYSEMEDICALISEECORNEBARRIEU_CNO,M12,0,0,0,3 404,"57,1 %","71,65","0,00","0,0 %"
PRIVÉ,310021571,CENTRE GERIATRIQUE DES MINIMES,M12,564,556,1 à 10,16,"33,3 %","86,67","6,93","4,1 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,33 958,12 481,21 477,379,"40,7 %","36,64","1,20","0,1 %"
PRIVÉ,310026927,CLINIQUE CAPIO LA CROIX DU SUD,M12,48 441,18 240,30 201,6 910,"44,4 %","52,84","1,32","0,5 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,21 123,7 735,13 388,808,"46,3 %","51,26","0,72","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,46 246,22 282,23 964,12 793,"51,4 %","64,64","1,56","0,7 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,44 894,17 728,27 166,6 515,"48,8 %","57,03","1,43","0,6 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,2 027,938,1 089,53,"45,1 %","69,64","4,83","4,7 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,20 036,10 332,9 704,1 157,"42,5 %","43,01","1,95","0,3 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,42 119,16 292,25 827,5 205,"47,2 %","57,85","1,54","0,8 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,28 529,11 654,16 875,4 615,"51,6 %","56,89","1,35","0,5 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,359,357,1 à 10,0,"47,1 %","81,28","15,75","34,3 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,2 723,2 006,717,44 152,"59,1 %","72,51","0,34","0,2 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,121,121,0,0,"38,8 %","82,31","5,24","0,0 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,28 234,"63,9 %","76,52","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M12,7 107,1 701,5 406,60,"54,2 %","58,97","0,72","0,1 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,14 824,"58,1 %","75,35","0,00","0,0 %"
PRIVÉ,330060658,GCS CLINIQUE CHIRURGICALE LIBOURNAIS,M12,11 136,1 166,9 970,0,"47,7 %","60,48","0,21","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,21 738,5 863,15 875,1 à 10,"48,0 %","54,45","0,43","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,17 670,11 070,6 600,99,"65,6 %","62,49","2,40","0,5 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,15 886,5 424,10 462,11 258,"28,7 %","55,74","0,63","0,5 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,11 335,2 448,8 887,2 025,"49,2 %","61,92","0,55","0,5 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,27 419,10 955,16 464,3 560,"44,5 %","50,48","1,37","0,7 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,9 622,2 799,6 823,0,"58,7 %","48,44","0,60","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,1 656,1 395,261,1 649,"33,3 %","59,59","3,50","2,4 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,27 829,"61,9 %","73,45","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,26 911,"58,8 %","74,29","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,45 822,22 993,22 829,13 374,"46,9 %","53,18","1,52","0,9 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,7 029,187,6 842,1 à 10,"43,4 %","66,79","0,03","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,26 310,8 353,17 957,250,"56,9 %","51,99","0,96","0,2 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,8 534,1 749,6 785,3 075,"48,9 %","61,88","0,51","0,4 %"
PRIVÉ,330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,M12,16 813,5 277,11 536,1 084,"47,9 %","44,71","0,77","0,2 %"
PRIVÉ,330782582,POLYCLINIQUE JEAN VILLAR,M12,23 824,7 235,16 589,1 628,"39,5 %","49,17","1,18","0,5 %"
PRIVÉ,330783374,CENTRE D'HEMODIALYSE PBNA,M12,0,0,0,23 352,"59,1 %","72,30","0,00","0,0 %"
PRIVÉ,340009539,CENTRE D'HEMODIALYSE AMBULATOIRE SAINT GUILHEM,M12,0,0,0,17 988,"60,2 %","73,24","0,00","0,0 %"
PRIVÉ,340009885,POLYCLINIQUE CHAMPEAU,M12,14 011,6 850,7 161,2 023,"33,2 %","48,79","1,56","0,5 %"
PRIVÉ,340013119,AIDER UAD DE GRABELS,M12,0,0,0,7 477,"62,3 %","61,46","0,00","0,0 %"
PRIVÉ,340013168,AIDER UDSA CLINIQUE JACQUES MIROUZE,M12,0,0,0,21 691,"61,6 %","65,92","0,00","0,0 %"
PRIVÉ,340013218,AIDER UAD DE GANGES,M12,0,0,0,1 890,"66,0 %","69,38","0,00","0,0 %"
