Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,100000082,CLINIQUE PAYS DE SEINE,M12,4 192,809,3 383,20,"49,7 %","56,72","0,59","0,2 %"
PRIVÉ,100000124,POLYCLINIQUE MONTIER LA CELLE,M12,15 938,4 603,11 335,366,"49,1 %","59,87","0,86","0,0 %"
PRIVÉ,110004413,AIDER UAD NARBONNE,M12,0,0,0,3 768,"63,2 %","70,80","0,00","0,0 %"
PRIVÉ,110004421,AIDER UAD LIMOUX,M12,0,0,0,2 340,"53,5 %","69,25","0,00","0,0 %"
PRIVÉ,110004439,AIDER UAD DE TREBES,M12,0,0,0,2 437,"61,3 %","63,43","0,00","0,0 %"
PRIVÉ,110005311,AIDER UAD DE CARCASSONNE,M12,0,0,0,6 616,"72,3 %","65,34","0,00","0,0 %"
PRIVÉ,110780228,HÔPITAL PRIVÉ DU GRAND NARBONNE,M12,24 327,6 815,17 512,23 596,"55,1 %","66,50","0,67","0,6 %"
PRIVÉ,110780483,CLINIQUE MONTREAL,M12,18 884,4 147,14 737,1 651,"47,0 %","60,55","0,83","1,0 %"
PRIVÉ,120001748,UNITÉ DIALYSE MEDICALISEE MILLAU,M12,0,0,0,6 338,"72,0 %","74,40","0,00","0,0 %"
PRIVÉ,130008253,CLINIQUE DE VITROLLES,M12,8 369,2 655,5 714,286,"36,7 %","35,25","1,04","0,0 %"
PRIVÉ,130034002,DIAVERUM PROVENCE SALON,M12,0,0,0,10 125,"61,5 %","71,27","0,00","0,0 %"
PRIVÉ,130034044,DIAVERUM PROVENCE MARIGNANE,M12,0,0,0,7 898,"68,2 %","73,64","0,00","0,0 %"
PRIVÉ,130034093,DIAVERUM PROVENCE HE MARSEILLE 3E,M12,0,0,0,8 370,"73,2 %","65,13","0,00","0,0 %"
PRIVÉ,130034531,DIAVERUM PROVENCE ARLES,M12,0,0,0,23 155,"60,3 %","72,85","0,00","0,0 %"
PRIVÉ,130038003,DIALYSAIX - CENTRE D'HÉMODIALYSE D'AIX EN PROVENCE,M12,0,0,0,26 314,"66,9 %","73,59","0,00","0,0 %"
PRIVÉ,130041767,EUROMED CARDIO,M12,3 459,2 980,479,62,"64,1 %","69,20","2,84","0,7 %"
PRIVÉ,130042096,GCS CENTRE CARDIO AXIUM RAMBO,M12,3 516,3 252,264,0,"69,3 %","70,43","2,29","0,4 %"
PRIVÉ,130044753,CLINIQUE MONTICELLI VELODROME,M12,15 607,994,14 613,0,"45,5 %","62,08","0,07","0,0 %"
PRIVÉ,130781370,CLINIQUE JEANNE D'ARC,M12,417,416,1 à 10,0,"47,0 %","57,96","1,70","0,0 %"
PRIVÉ,130781479,CLINIQUE LA CASAMANCE,M12,22 516,10 149,12 367,4 547,"48,1 %","59,67","1,62","0,8 %"
PRIVÉ,130781867,CLINIQUE DE LA CIOTAT,M12,8 887,1 271,7 616,4 747,"53,3 %","62,07","0,20","0,0 %"
PRIVÉ,130782071,CLINIQUE DE L'ETANG DE L'OLIVIER,M12,2 009,1 384,625,151,"51,1 %","59,71","3,07","1,6 %"
PRIVÉ,130782147,CLINIQUE GENERALE DE MARIGNANE,M12,12 977,4 983,7 994,20,"55,2 %","60,91","1,95","1,2 %"
PRIVÉ,130782162,CLINIQUE DE MARTIGUES,M12,11 018,1 564,9 454,267,"46,7 %","56,78","0,34","0,0 %"
PRIVÉ,130782675,CLINIQUE CHIRURGICALE DU DR VIGNOLI,M12,9 503,926,8 577,42,"49,0 %","56,85","0,30","0,0 %"
PRIVÉ,130783327,CLINIQUE BOUCHARD,M12,24 281,9 475,14 806,20 724,"46,5 %","57,59","0,71","0,1 %"
PRIVÉ,130783723,CLINIQUE JUGE,M12,22 548,2 915,19 633,15,"44,3 %","51,04","0,28","0,0 %"
PRIVÉ,130784051,POLYCLINIQUE CLAIRVAL,M12,20 804,13 236,7 568,13 131,"55,0 %","62,58","2,11","0,6 %"
PRIVÉ,130784481,DIAVERUM PROVENCE MARSEILLE 8E,M12,0,0,0,49 197,"63,3 %","69,84","0,00","0,0 %"
PRIVÉ,130784713,CLINIQUE BEAUREGARD,M12,30 030,12 432,17 598,6 214,"37,5 %","51,66","1,58","0,5 %"
PRIVÉ,130784903,CLINIQUE MÉDICO-CHIRURGICALE LA PHOCEANNE,M12,5 598,1 536,4 062,0,"36,7 %","68,21","2,15","0,1 %"
PRIVÉ,130785389,CLINIQUE CHANTECLER,M12,11 494,1 850,9 644,117,"48,6 %","54,82","0,42","0,0 %"
PRIVÉ,130785678,CLINIQUE VERT COTEAU,M12,9 823,2 800,7 023,2 640,"46,9 %","60,80","1,98","0,8 %"
PRIVÉ,130786361,POLYCLINIQUE DU PARC RAMBOT,M12,41 641,13 759,27 882,12 051,"48,3 %","59,09","1,12","0,5 %"
PRIVÉ,130789159,CENTRE CARDIO-VASCULAIRE VALMANT,M12,966,965,1 à 10,0,"43,4 %","77,78","7,55","3,5 %"
PRIVÉ,130809809,CENTRE D'HEMODIALYSE DE PROVENCE,M12,0,0,0,23 399,"60,8 %","75,62","0,00","0,0 %"
PRIVÉ,130810740,CLINIQUE AXIUM,M12,35 014,5 266,29 748,667,"47,9 %","54,14","0,54","0,2 %"
PRIVÉ,140000290,CLINIQUE NOTRE-DAME,M12,6 668,1 028,5 640,74,"44,1 %","59,71","0,38","0,0 %"
PRIVÉ,140016759,POLYCLINIQUE DU PARC,M12,33 732,12 066,21 666,9 037,"42,4 %","55,78","1,04","0,4 %"
PRIVÉ,140017237,CH PRIVÉ ST MARTIN CAEN,M12,42 341,14 795,27 546,14 068,"56,7 %","65,69","0,90","0,2 %"
PRIVÉ,140018730,POLYCLINIQUE DE LISIEUX,M12,8 304,2 181,6 123,109,"54,1 %","61,97","0,71","0,1 %"
PRIVÉ,140026709,POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF,M12,5 947,1 874,4 073,98,"47,8 %","59,82","0,82","0,0 %"
PRIVÉ,150003416,UNITÉ DE DIALYSE - CH DE MAURIAC,M12,0,0,0,2 251,"38,0 %","72,73","0,00","0,0 %"
PRIVÉ,150780120,CLINIQUE DU HAUT CANTAL,M12,343,342,1 à 10,0,"53,1 %","63,21","2,50","0,3 %"
PRIVÉ,150780732,CENTRE MÉDICO-CHIRURGICAL AURILLAC,M12,13 287,4 668,8 619,14 769,"58,9 %","67,60","0,89","0,5 %"
PRIVÉ,160000170,CLINIQUE SAINT JOSEPH ANGOULEME,M12,9 586,2 012,7 574,1 à 10,"52,7 %","60,16","0,60","0,1 %"
PRIVÉ,160000279,CLINIQUE DE COGNAC,M12,6 558,1 242,5 316,0,"47,6 %","56,31","0,70","0,0 %"
PRIVÉ,160013207,CENTRE CLINICAL,M12,25 160,7 612,17 548,5 845,"43,2 %","58,60","0,77","0,5 %"
PRIVÉ,170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,M12,13 506,3 340,10 166,380,"55,1 %","63,12","0,87","0,1 %"
PRIVÉ,170780621,POLYCLINIQUE SAINT-GEORGES,M12,5 108,1 379,3 729,0,"46,6 %","62,88","0,99","0,0 %"
PRIVÉ,170780647,CLINIQUE RICHELIEU - SAINTES,M12,8 527,1 116,7 411,1 à 10,"44,2 %","59,10","0,26","0,0 %"
PRIVÉ,170780662,CLINIQUE DE L'ATLANTIQUE,M12,36 675,6 303,30 372,185,"45,2 %","59,60","0,42","0,0 %"
PRIVÉ,180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,M12,17 676,5 602,12 074,9 307,"45,4 %","59,06","1,01","0,9 %"
PRIVÉ,190000224,CLINIQUE LES CEDRES BRIVE,M12,17 132,5 032,12 100,449,"46,8 %","59,80","1,05","0,1 %"
PRIVÉ,200200145,POLYCLINIQUE LA RESIDENCE,M12,12 471,2 924,9 547,5 998,"48,8 %","60,01","0,70","0,4 %"
PRIVÉ,210011847,POLYCLINIQUE DU PARC DREVON,M12,11 867,1 856,10 011,7 272,"46,1 %","61,81","0,34","0,6 %"
PRIVÉ,210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,M12,43 534,16 106,27 428,367,"49,5 %","56,31","0,98","0,2 %"
PRIVÉ,210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,M12,14 456,5 320,9 136,20 571,"59,1 %","61,08","0,51","0,2 %"
PRIVÉ,220000111,POLYCLINIQUE DU TREGOR,M12,5 921,1 435,4 486,2 159,"50,6 %","65,66","0,63","0,0 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,9 767,1 957,7 810,35,"50,9 %","62,43","0,61","0,1 %"
PRIVÉ,220013106,UNITÉ DIALYSE BEGARD AUB SANTÉ,M12,0,0,0,734,"78,3 %","73,03","0,00","0,0 %"
PRIVÉ,220013130,UNITÉ D'AUTODIALYSE PAIMPOL - AUB,M12,0,0,0,603,"73,5 %","64,70","0,00","0,0 %"
PRIVÉ,220013155,UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB,M12,0,0,0,540,"85,9 %","63,83","0,00","0,0 %"
PRIVÉ,220016778,UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ,M12,0,0,0,166,"36,7 %","61,37","0,00","0,0 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,8 863,"68,2 %","67,23","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,1 896,"66,9 %","66,96","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,9 684,"62,1 %","70,96","0,00","0,0 %"
PRIVÉ,220021976,UNITÉ DIALYSE DINAN AUB SANTÉ,M12,0,0,0,2 396,"65,9 %","68,08","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,27 768,8 924,18 844,12 576,"44,8 %","59,51","0,89","0,5 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,5 147,833,4 314,100,"40,9 %","61,80","0,52","0,0 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,15 070,5 645,9 425,7 806,"46,9 %","62,71","1,08","0,8 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,7 348,893,6 455,1 à 10,"48,9 %","65,42","0,36","0,0 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,8 598,1 215,7 383,0,"43,2 %","60,64","0,47","0,0 %"
PRIVÉ,240006734,CENTRE D'HEMODIALYSE FRANCHEVILLE,M12,0,0,0,21 352,"58,9 %","73,77","0,00","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,27 809,7 185,20 624,205,"55,7 %","62,09","0,75","0,2 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,20 302,4 731,15 571,1 806,"38,4 %","53,77","0,60","0,0 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,8 995,1 345,7 650,173,"49,5 %","60,61","0,38","0,0 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,20 554,5 601,14 953,128,"52,2 %","56,03","0,61","0,1 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,6 287,878,5 409,6 519,"40,3 %","58,98","0,54","0,8 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,13 499,3 835,9 664,4 437,"51,6 %","61,34","0,76","0,3 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,3 925,1 125,2 800,0,"53,3 %","68,13","0,71","0,3 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,16 669,"63,4 %","72,19","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,18 720,5 997,12 723,3 761,"47,0 %","60,73","1,10","0,7 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,20 505,5 338,15 167,8 375,"43,2 %","62,72","0,71","0,6 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,11 907,"67,9 %","74,80","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,9 125,1 974,7 151,188,"44,8 %","56,97","0,61","0,1 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,4 797,"78,7 %","72,80","0,00","0,0 %"
PRIVÉ,290005172,UNITÉ DIALYSE BREST HERMITAGE AUB,M12,0,0,0,7 400,"60,3 %","61,81","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,3 593,"44,0 %","75,24","0,00","0,0 %"
PRIVÉ,290018555,UNITÉ D'AUTODIALYSE MORLAIX - AUB,M12,0,0,0,6 499,"69,6 %","64,49","0,00","0,0 %"
PRIVÉ,290018563,UNITÉ DIALYSE QUIMPER KERRADENNEC AUB,M12,0,0,0,9 243,"68,9 %","63,73","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,28 593,11 895,16 698,427,"51,1 %","50,87","1,36","0,1 %"
PRIVÉ,290021070,UNITÉ D'AUTODIALYSE CONCARNEAU - AUB,M12,0,0,0,1 890,"67,6 %","71,32","0,00","0,0 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,9 003,2 073,6 930,881,"50,8 %","60,88","0,41","0,1 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,6 727,"68,9 %","70,03","0,00","0,0 %"
PRIVÉ,290023787,UNITÉ DIALYSE LANDIVISIAU AUB SANTÉ,M12,0,0,0,626,"69,3 %","58,29","0,00","0,0 %"
PRIVÉ,290023795,UNITÉ D'AUTODIALYSE LE FOLGOET - AUB,M12,0,0,0,3 121,"53,0 %","71,51","0,00","0,0 %"
PRIVÉ,290025337,UNITÉ DIALYSE PLONEOUR LANVERN AUB,M12,0,0,0,1 863,"63,3 %","75,06","0,00","0,0 %"
PRIVÉ,290028539,UNITÉ DIALYSE LANDERNEAU - AUB,M12,0,0,0,732,"74,3 %","77,37","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,5 313,"64,3 %","74,83","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,3 065,"61,2 %","73,22","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,7 213,"63,1 %","66,77","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,1 635,"80,7 %","73,99","0,00","0,0 %"
PRIVÉ,290036540,CLINIQUE MUTUALISTE BRETAGNE OCCIDENTALE,M12,28 196,5 793,22 403,4 393,"46,9 %","63,64","0,62","0,3 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,16 281,3 963,12 318,445,"49,4 %","61,06","0,92","0,3 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,9 384,2 942,6 442,5 374,"51,6 %","58,38","0,77","0,6 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,5 080,181,4 899,0,"42,2 %","62,54","0,04","0,0 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,6 045,1 687,4 358,74,"57,4 %","60,21","0,94","0,0 %"
PRIVÉ,2B0005664,CLINIQUE DE TOGA,M12,185,184,1 à 10,0,"60,0 %","74,35","19,77","51,9 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,4 868,0,4 868,0,"51,3 %","50,23","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,12 824,"64,5 %","69,97","0,00","0,0 %"
PRIVÉ,300017209,KENVAL INSTITUT DE CANCEROLOGIE,M12,763,638,125,9 403,"40,0 %","67,18","0,62","1,0 %"
PRIVÉ,300017431,AIDER SANTÉ UAD UDM GCS PAAC,M12,0,0,0,12 207,"53,5 %","76,91","0,00","0,0 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,13 759,2 974,10 785,233,"46,1 %","61,60","0,91","0,3 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,16 551,6 908,9 643,37,"51,9 %","61,41","1,56","0,3 %"
PRIVÉ,300787421,AIDER DE NIMES,M12,0,0,0,19 511,"59,7 %","67,64","0,00","0,0 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,37 622,11 534,26 088,2 469,"44,0 %","53,54","0,91","0,1 %"
PRIVÉ,310021571,CENTRE GERIATRIQUE DES MINIMES,M12,767,557,210,49,"34,2 %","84,87","4,78","2,5 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,35 579,12 014,23 565,548,"41,6 %","37,62","1,09","0,1 %"
PRIVÉ,310026927,CLINIQUE CAPIO LA CROIX DU SUD,M12,49 424,17 391,32 033,7 609,"45,0 %","54,11","1,26","0,5 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,25 887,8 253,17 634,993,"45,7 %","52,03","0,61","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,50 512,22 602,27 910,12 574,"50,8 %","64,75","1,47","0,6 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,49 097,15 217,33 880,6 987,"49,4 %","57,56","1,16","0,6 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,3 138,1 015,2 123,253,"43,6 %","65,56","2,28","3,4 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,20 190,8 796,11 394,1 465,"43,6 %","44,42","1,66","0,2 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,45 408,15 554,29 854,5 281,"47,8 %","58,83","1,30","0,7 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,36 341,12 749,23 592,4 704,"50,1 %","57,10","1,12","0,4 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,386,328,58,1 à 10,"46,4 %","80,16","14,05","34,9 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,4 221,2 921,1 300,42 137,"55,3 %","72,70","0,36","0,2 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,228,186,42,0,"33,8 %","84,94","6,42","1,8 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,27 908,"65,9 %","76,13","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M2,1 009,244,765,1 à 10,"54,8 %","61,80","0,79","0,0 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,17 240,"53,6 %","74,54","0,00","0,0 %"
PRIVÉ,330060658,GCS CLINIQUE CHIRURGICALE LIBOURNAIS,M12,10 512,951,9 561,59,"47,0 %","61,04","0,18","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,24 158,5 738,18 420,1 à 10,"47,5 %","54,25","0,36","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,19 414,10 888,8 526,116,"65,1 %","62,41","2,12","0,5 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,17 077,5 664,11 413,11 838,"30,7 %","55,93","0,65","0,4 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,13 607,2 782,10 825,2 111,"51,3 %","60,39","0,46","0,4 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,29 139,12 317,16 822,4 024,"44,4 %","51,77","1,41","0,7 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,12 890,3 038,9 852,167,"59,1 %","47,10","0,43","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,4 738,1 214,3 524,232,"28,7 %","54,91","1,76","1,3 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,25 746,"64,7 %","72,96","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,26 520,"60,0 %","73,74","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,46 286,21 492,24 794,12 995,"46,0 %","53,62","1,47","0,9 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,9 064,235,8 829,0,"43,9 %","67,33","0,03","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,27 766,8 165,19 601,252,"57,4 %","52,53","0,83","0,1 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,9 735,1 568,8 167,3 007,"49,5 %","60,97","0,37","0,3 %"
PRIVÉ,330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,M12,21 933,7 133,14 800,1 258,"48,7 %","46,64","0,85","0,5 %"
PRIVÉ,330782582,POLYCLINIQUE JEAN VILLAR,M12,23 556,6 682,16 874,1 758,"40,2 %","50,52","1,11","0,5 %"
PRIVÉ,330783374,CENTRE D'HEMODIALYSE PBNA,M12,0,0,0,24 109,"58,6 %","70,96","0,00","0,0 %"
PRIVÉ,340009539,CENTRE D'HEMODIALYSE AMBULATOIRE SAINT GUILHEM,M12,0,0,0,16 349,"57,4 %","73,53","0,00","0,0 %"
PRIVÉ,340009885,POLYCLINIQUE CHAMPEAU,M12,14 002,6 299,7 703,2 296,"33,1 %","52,46","1,47","0,5 %"
PRIVÉ,340013119,AIDER UAD DE GRABELS,M12,0,0,0,8 135,"61,2 %","59,80","0,00","0,0 %"
PRIVÉ,340013168,AIDER UDSA CLINIQUE JACQUES MIROUZE,M12,0,0,0,19 755,"67,8 %","65,22","0,00","0,0 %"
PRIVÉ,340013218,AIDER UAD DE GANGES,M12,0,0,0,1 990,"75,5 %","66,07","0,00","0,0 %"
PRIVÉ,340013259,AIDER UAD DE BEDARIEUX,M12,0,0,0,691,"99,6 %","65,36","0,00","0,0 %"
PRIVÉ,340013309,AIDER UAD DE CLERMONT L'HERAULT,M12,0,0,0,6 112,"73,1 %","72,66","0,00","0,0 %"
PRIVÉ,340013358,AIDER UAD DE BOUZIGUES,M12,0,0,0,1 668,"65,6 %","77,42","0,00","0,0 %"
PRIVÉ,340013499,AIDER UAD DE VILLENEUVE LES BEZIERS,M12,0,0,0,5 951,"76,0 %","64,81","0,00","0,0 %"
PRIVÉ,340015502,CLINIQUE LE MILLENAIRE,M12,32 307,15 881,16 426,757,"54,7 %","62,54","2,19","0,8 %"
