Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,140000290,CLINIQUE NOTRE-DAME,M12,5 767,1 668,4 099,133,"45,3 %","59,19","0,92","0,2 %"
PRIVÉ,140016759,POLYCLINIQUE DU PARC,M12,29 882,11 544,18 338,5 665,"38,7 %","53,14","1,28","0,6 %"
PRIVÉ,140017237,CH PRIVÉ ST MARTIN CAEN,M12,33 488,13 239,20 249,13 900,"57,7 %","66,22","1,01","0,2 %"
PRIVÉ,140018730,POLYCLINIQUE DE LISIEUX,M12,5 400,1 310,4 090,53,"53,4 %","63,19","0,67","0,0 %"
PRIVÉ,140026709,POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF,M12,4 356,1 293,3 063,14,"45,3 %","59,79","1,00","0,1 %"
PRIVÉ,150780120,CLINIQUE DU HAUT CANTAL,M12,246,246,0,0,"53,7 %","74,80","4,98","3,7 %"
PRIVÉ,150780732,CENTRE MÉDICO-CHIRURGICAL AURILLAC,M12,9 651,3 642,6 009,17 538,"62,1 %","67,94","0,98","0,6 %"
PRIVÉ,160000170,CLINIQUE SAINT JOSEPH ANGOULEME,M12,8 662,1 900,6 762,0,"50,8 %","57,87","0,73","0,0 %"
PRIVÉ,160000279,CLINIQUE DE COGNAC,M12,5 850,1 146,4 704,0,"44,4 %","58,16","0,62","0,0 %"
PRIVÉ,160013207,CENTRE CLINICAL,M12,18 671,6 446,12 225,4 456,"43,8 %","55,09","0,99","0,4 %"
PRIVÉ,170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,M12,11 552,4 276,7 276,312,"55,9 %","62,54","1,37","0,1 %"
PRIVÉ,170780613,SA CLINIQUE DU MAIL,M12,4 117,1 781,2 336,33,"45,0 %","54,42","1,18","0,0 %"
PRIVÉ,170780621,POLYCLINIQUE SAINT-GEORGES,M12,3 989,1 295,2 694,0,"48,7 %","63,93","1,27","0,1 %"
PRIVÉ,170780647,CLINIQUE RICHELIEU - SAINTES,M12,6 363,996,5 367,0,"45,4 %","57,95","0,35","0,0 %"
PRIVÉ,170780662,CLINIQUE DE L'ATLANTIQUE,M12,21 541,3 574,17 967,96,"44,9 %","59,80","0,38","0,0 %"
PRIVÉ,180000358,CLINIQUE DES GRAINETIERES,M7,1 585,354,1 231,139,"48,3 %","60,34","0,86","0,2 %"
PRIVÉ,180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,M12,15 819,5 328,10 491,6 616,"44,5 %","58,59","1,01","0,9 %"
PRIVÉ,190000224,CLINIQUE LES CEDRES BRIVE,M12,14 534,5 134,9 400,435,"48,1 %","59,93","1,44","0,3 %"
PRIVÉ,190000257,CLINIQUE SAINT-GERMAIN BRIVE,M6,1 419,424,995,82,"45,4 %","54,40","0,88","0,0 %"
PRIVÉ,200200145,POLYCLINIQUE LA RESIDENCE,M12,12 147,4 201,7 946,4 883,"47,1 %","56,44","1,11","0,5 %"
PRIVÉ,210011847,POLYCLINIQUE DU PARC DREVON,M12,12 668,3 135,9 533,4 759,"47,4 %","60,06","0,76","0,7 %"
PRIVÉ,210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,M12,36 379,14 612,21 767,386,"48,5 %","52,69","1,18","0,1 %"
PRIVÉ,210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,M12,10 497,5 110,5 387,19 911,"59,8 %","63,40","0,72","0,3 %"
PRIVÉ,220000111,POLYCLINIQUE DU TREGOR,M12,5 974,1 353,4 621,1 893,"49,5 %","65,54","0,64","0,1 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,8 738,1 975,6 763,55,"50,9 %","63,48","0,78","0,2 %"
PRIVÉ,220013106,UNITÉ DIALYSE BEGARD AUB SANTÉ,M12,0,0,0,1 037,"73,0 %","62,15","0,00","0,0 %"
PRIVÉ,220013130,UNITÉ D'AUTODIALYSE PAIMPOL - AUB,M12,0,0,0,590,"100,0 %","67,93","0,00","0,0 %"
PRIVÉ,220013155,UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB,M12,0,0,0,520,"98,3 %","78,45","0,00","0,0 %"
PRIVÉ,220016778,UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ,M12,0,0,0,99,"100,0 %","58,16","0,00","0,0 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,8 251,"66,9 %","65,25","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,2 027,"78,4 %","62,69","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,8 850,"62,1 %","70,64","0,00","0,0 %"
PRIVÉ,220021976,UNITÉ DIALYSE DINAN AUB SANTÉ,M12,0,0,0,2 279,"73,5 %","68,85","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,23 805,9 547,14 258,10 561,"47,3 %","58,43","1,19","0,6 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,4 269,984,3 285,243,"43,2 %","60,15","0,74","0,0 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,14 128,5 505,8 623,6 955,"50,2 %","62,35","1,15","0,9 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,6 198,894,5 304,1 à 10,"51,4 %","64,16","0,53","0,1 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,6 613,1 154,5 459,0,"43,5 %","58,45","0,49","0,0 %"
PRIVÉ,240006734,CENTRE D'HEMODIALYSE FRANCHEVILLE,M12,0,0,0,23 545,"59,0 %","74,27","0,00","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,20 917,7 385,13 532,75,"55,5 %","61,55","1,14","0,4 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,14 961,5 848,9 113,1 283,"37,8 %","52,58","1,14","0,0 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,7 041,1 632,5 409,138,"51,4 %","59,66","0,64","0,1 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,16 322,4 563,11 759,75,"54,1 %","55,34","0,65","0,1 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,6 367,912,5 455,6 648,"37,9 %","57,60","0,45","0,7 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,11 316,4 666,6 650,7 167,"52,1 %","62,85","0,89","0,5 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,6 938,2 448,4 490,0,"52,6 %","60,27","1,08","0,2 %"
PRIVÉ,280000449,POLE MEDICAL MAISON BLANCHE,M12,712,666,46,0,"54,8 %","72,05","9,41","4,1 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,16 717,"55,9 %","71,88","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,15 309,5 072,10 237,2 094,"45,9 %","59,66","1,25","0,7 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,15 103,5 010,10 093,7 843,"45,2 %","61,86","0,87","1,0 %"
PRIVÉ,290000207,CLINIQUE ST MICHEL ET STE ANNE,M12,11 278,2 243,9 035,2 468,"50,3 %","64,65","0,65","0,5 %"
PRIVÉ,290000215,POLYCLINIQUE QUIMPER SUD,M12,10 953,3 254,7 699,293,"43,7 %","59,98","0,89","0,1 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,9 569,"60,0 %","74,87","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,7 325,2 023,5 302,232,"44,6 %","58,39","0,91","0,0 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,4 556,"70,9 %","70,47","0,00","0,0 %"
PRIVÉ,290005172,UNITÉ DIALYSE BREST HERMITAGE AUB,M12,0,0,0,2 477,"67,7 %","56,09","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,3 068,"29,9 %","75,07","0,00","0,0 %"
PRIVÉ,290018555,UNITÉ D'AUTODIALYSE MORLAIX - AUB,M12,0,0,0,6 812,"65,6 %","63,33","0,00","0,0 %"
PRIVÉ,290018563,UNITÉ DIALYSE QUIMPER KERRADENNEC AUB,M12,0,0,0,10 128,"75,4 %","65,02","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,22 889,11 533,11 356,386,"48,8 %","48,75","1,75","0,2 %"
PRIVÉ,290021070,UNITÉ D'AUTODIALYSE CONCARNEAU - AUB,M12,0,0,0,1 577,"94,9 %","71,06","0,00","0,0 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,6 551,1 427,5 124,958,"52,7 %","61,76","0,52","0,2 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,5 583,"80,2 %","70,11","0,00","0,0 %"
PRIVÉ,290023787,UNITÉ DIALYSE LANDIVISIAU AUB SANTÉ,M12,0,0,0,575,"74,3 %","64,26","0,00","0,0 %"
PRIVÉ,290023795,UNITÉ D'AUTODIALYSE LE FOLGOET - AUB,M12,0,0,0,2 580,"74,5 %","70,81","0,00","0,0 %"
PRIVÉ,290025337,UNITÉ DIALYSE PLONEOUR LANVERN AUB,M12,0,0,0,504,"91,7 %","74,29","0,00","0,0 %"
PRIVÉ,290028539,UNITÉ DIALYSE LANDERNEAU - AUB,M12,0,0,0,638,"52,8 %","73,36","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,4 321,"66,9 %","75,63","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,3 071,"65,3 %","75,02","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,9 833,"55,7 %","65,79","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,1 910,"51,9 %","68,39","0,00","0,0 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,12 388,3 731,8 657,258,"50,0 %","59,52","1,24","0,4 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,5 233,2 121,3 112,5 986,"49,5 %","61,46","0,90","0,7 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,4 152,209,3 943,1 à 10,"43,9 %","61,53","0,05","0,1 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,4 296,1 835,2 461,1 à 10,"62,6 %","60,86","1,59","0,1 %"
PRIVÉ,2B0005664,CLINIQUE DE TOGA,M12,170,167,1 à 10,0,"55,9 %","73,24","19,64","45,9 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,3 967,0,3 967,0,"48,9 %","50,06","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,11 469,"55,5 %","69,10","0,00","0,0 %"
PRIVÉ,300007168,AIDER BAGNOLS SUR CEZE,M12,0,0,0,1 à 10,NA,NA,NA,NA
PRIVÉ,300008588,NEPHROCARE NIMES,M12,0,0,0,20 647,"64,1 %","74,87","0,00","0,0 %"
PRIVÉ,300008638,NEPHROCARE BAGNOLS SUR CEZE,M12,0,0,0,4 650,"79,7 %","72,57","0,00","0,0 %"
PRIVÉ,300017209,KENVAL INSTITUT DE CANCEROLOGIE,M12,821,805,16,8 155,"42,8 %","65,89","0,78","1,4 %"
PRIVÉ,300017431,AIDER SANTÉ UAD UDM GCS PAAC,M12,0,0,0,11 903,"59,8 %","78,46","0,00","0,0 %"
PRIVÉ,300017498,CLINIQUE AMBULATOIRE DE LA CEZE,M12,2 050,0,2 050,0,"53,3 %","53,45","0,00","0,0 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,11 047,3 781,7 266,249,"48,7 %","60,23","1,63","0,7 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,11 676,7 147,4 529,134,"53,9 %","62,77","2,64","0,6 %"
PRIVÉ,300781465,CLINIQUE KENNEDY,M12,10 840,4 160,6 680,48,"42,4 %","49,80","1,31","0,1 %"
PRIVÉ,300787421,AIDER DE NIMES,M12,0,0,0,19 485,"62,5 %","67,08","0,00","0,0 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,24 654,9 745,14 909,2 932,"43,5 %","50,81","1,22","0,1 %"
PRIVÉ,310011838,UN_DIALYSEMEDICALISEECORNEBARRIEU_CNO,M12,0,0,0,3 367,"57,4 %","71,17","0,00","0,0 %"
PRIVÉ,310021571,CENTRE GERIATRIQUE DES MINIMES,M12,511,501,1 à 10,1 à 10,"34,0 %","86,34","8,46","4,8 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,29 810,12 332,17 478,313,"39,8 %","35,95","1,36","0,1 %"
PRIVÉ,310026927,CLINIQUE CAPIO LA CROIX DU SUD,M12,43 860,17 777,26 083,5 860,"45,2 %","53,28","1,43","0,5 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,18 834,6 790,12 044,570,"47,4 %","50,89","0,77","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,39 459,21 300,18 159,13 353,"51,4 %","64,96","1,73","0,7 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,42 666,19 236,23 430,5 950,"49,2 %","56,73","1,75","0,8 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,1 999,1 033,966,65,"44,9 %","69,95","5,57","6,2 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,18 294,9 973,8 321,1 078,"43,5 %","43,63","2,14","0,3 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,36 294,17 330,18 964,4 356,"49,4 %","59,35","1,95","1,0 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,23 618,10 853,12 765,4 734,"52,0 %","56,81","1,57","0,6 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,354,351,1 à 10,0,"47,5 %","79,95","16,51","31,1 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,1 866,1 706,160,43 422,"62,7 %","72,01","0,28","0,1 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,217,217,0,0,"34,1 %","83,05","4,13","0,5 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,26 906,"60,6 %","76,25","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M12,6 177,1 691,4 486,72,"55,4 %","58,86","0,89","0,0 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,15 085,"59,3 %","74,76","0,00","0,0 %"
PRIVÉ,330060658,GCS CLINIQUE CHIRURGICALE LIBOURNAIS,M12,10 246,1 075,9 171,0,"47,6 %","60,78","0,22","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,17 405,5 174,12 231,21,"49,0 %","56,04","0,52","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,15 292,9 585,5 707,82,"65,6 %","62,87","2,63","0,5 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,14 122,5 090,9 032,10 027,"29,5 %","56,30","0,72","0,5 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,9 239,1 976,7 263,1 828,"50,9 %","62,08","0,59","0,5 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,26 027,11 548,14 479,2 849,"43,9 %","50,05","1,67","0,7 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,8 530,2 144,6 386,0,"59,0 %","46,44","0,55","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,1 298,1 235,63,711,"32,3 %","67,03","5,58","3,0 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,28 537,"61,8 %","72,75","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,26 960,"56,7 %","74,03","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,41 400,21 692,19 708,12 306,"47,7 %","52,92","1,67","0,9 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,6 252,232,6 020,0,"43,6 %","67,01","0,04","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,23 655,8 006,15 649,260,"57,5 %","52,19","1,11","0,2 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,7 609,1 895,5 714,2 487,"50,8 %","61,59","0,67","0,4 %"
PRIVÉ,330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,M12,13 400,4 458,8 942,725,"47,0 %","43,88","0,94","0,4 %"
PRIVÉ,330782582,POLYCLINIQUE JEAN VILLAR,M12,19 600,6 749,12 851,1 518,"38,6 %","49,94","1,34","0,5 %"
PRIVÉ,330783374,CENTRE D'HEMODIALYSE PBNA,M12,0,0,0,25 405,"57,4 %","71,79","0,00","0,0 %"
PRIVÉ,340009539,CENTRE D'HEMODIALYSE AMBULATOIRE SAINT GUILHEM,M12,0,0,0,17 842,"63,5 %","73,43","0,00","0,0 %"
