Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PSPH/EBNL,060780947,HÔPITAUX PEDIATRIQUES NICE CHU LENVAL,M12,15 625,8 346,7 279,703,"55,4 %","7,55","1,82","0,1 %"
CH,060780954,CH ANTIBES-JUAN LES PINS,M12,24 283,16 587,7 696,5 818,"48,3 %","59,20","3,50","3,0 %"
CH,060780988,CH DE CANNES,M12,27 235,18 511,8 724,15 132,"52,6 %","64,90","2,55","1,8 %"
CHR/U,060785011,CHU DE NICE,M12,92 687,51 388,41 299,59 533,"50,3 %","57,69","2,01","1,3 %"
CH,060791761,CH LA PALMOSA MENTON,M12,7 982,3 108,4 874,45,"46,9 %","63,54","3,13","2,7 %"
PSPH/EBNL,060791811,HÔPITAL PRIVÉ GERIATRIQUE LES SOURCES,M12,2 743,1 860,883,49,"46,7 %","80,24","8,32","4,0 %"
PSPH/EBNL,060794013,CENTRE CARDIO MEDICO CHIRURGICAL TZANCK,M12,6 372,3 714,2 658,68,"67,4 %","71,47","2,73","1,1 %"
PSPH/EBNL,070000096,HÔPITAL DE MOZE,M12,359,347,12,1 à 10,"42,1 %","78,79","7,62","4,4 %"
CH,070002878,CH DE PRIVAS ARDECHE,M12,8 097,4 304,3 793,1 578,"55,6 %","66,43","2,78","2,4 %"
CH,070005558,CH BOURG SAINT ANDEOL,M12,164,160,1 à 10,0,"53,7 %","79,84","18,05","47,6 %"
CH,070005566,CH D'ARDECHE MERIDIONALE,M12,15 179,10 417,4 762,3 953,"48,1 %","60,87","2,98","2,2 %"
CH,070007927,CH DES CEVENNES ARDECHOISES,M12,698,687,11,0,"45,8 %","82,25","14,88","9,5 %"
CH,070780119,CH VALLON PONT D'ARC,M12,129,128,1 à 10,0,"45,0 %","83,30","10,59","6,2 %"
CH,070780127,CH DE VILLENEUVE DE BERG,M12,414,408,1 à 10,0,"43,7 %","80,73","11,66","4,1 %"
CH,070780150,CH DU CHEYLARD,M12,486,455,31,296,"34,8 %","73,86","4,42","5,8 %"
CH,070780358,CH D'ARDECHE NORD,M12,19 616,11 157,8 459,13 615,"51,2 %","62,37","1,85","1,2 %"
CH,070780366,CH DE LAMASTRE,M12,377,374,1 à 10,0,"45,1 %","76,67","10,16","6,1 %"
CH,070780374,CH DE TOURNON,M12,1 516,1 506,1 à 10,0,"30,9 %","38,68","7,65","5,1 %"
CH,070780382,CH DE SAINT FELICIEN,M12,139,136,1 à 10,0,"44,6 %","81,37","13,03","9,4 %"
CH,080001969,GROUPEMENT HOSPITALIER SUD ARDENNES,M12,7 092,3 479,3 613,0,"49,6 %","65,14","3,12","3,7 %"
PSPH/EBNL,080010465,GCS TERRIT ARDEN NORD SITE CH SEDAN,M12,628,0,628,0,"42,2 %","44,31","0,00","0,0 %"
PSPH/EBNL,080010473,GCS TERRIT ARDEN NORD SITE CH CHARLEVI,M12,11 151,1 844,9 307,362,"42,6 %","61,35","0,81","0,5 %"
CH,080011174,CHIC NORD ARDENNES,M12,40 035,25 299,14 736,23 127,"51,7 %","59,19","2,50","1,5 %"
CH,090781774,CHIC DU VAL D ARIEGE,M12,23 476,12 941,10 535,13 364,"51,4 %","61,26","2,06","1,7 %"
CH,090781816,CH ARIEGE COUSERANS,M12,5 476,2 809,2 667,627,"47,2 %","63,28","3,29","2,3 %"
CH,100000017,CH DE TROYES,M12,33 490,22 614,10 876,27 020,"48,1 %","59,34","2,42","2,0 %"
CH,100000041,HL BAR SUR AUBE,M12,512,506,1 à 10,1 à 10,"41,7 %","83,12","15,16","11,3 %"
CH,100000058,HL BAR S/SEINE,M12,380,278,102,1 à 10,"44,7 %","80,34","5,37","4,1 %"
CH,100006279,GROUPEMENT HOSPITALIER AUBE MARNE,M12,5 038,4 298,740,213,"41,1 %","59,12","5,48","5,4 %"
PSPH/EBNL,100010818,GCS HÔPITAL PRIVÉ DE L'AUBE SITE CLQ,M12,8 707,1 613,7 094,2 432,"45,9 %","55,92","0,43","0,2 %"
,100013010,,,1 794,304,1 490,17,"50,1 %","56,41","0,49","0,2 %"
CH,110780061,CH CARCASSONNE,M12,29 766,20 133,9 633,37 057,"50,6 %","62,29","1,61","1,1 %"
CH,110780087,CH CASTELNAUDARY,M12,1 541,1 048,493,0,"48,3 %","72,08","5,13","8,5 %"
CH,110780137,CH NARBONNE,M12,26 238,14 614,11 624,2 316,"44,1 %","56,00","2,87","2,3 %"
CH,110780707,HL LIMOUX QUILLAN,M12,679,676,1 à 10,0,"41,4 %","79,99","18,42","10,2 %"
CH,110780772,CH LEZIGNAN-CORBIERES,M12,1 386,820,566,55,"45,6 %","69,84","6,86","4,4 %"
CH,120004528,CH DE MILLAU,M12,9 270,3 800,5 470,1 386,"48,5 %","60,73","1,88","1,2 %"
CH,120004619,CH EMILE BOREL,M12,3 617,1 620,1 997,334,"47,7 %","63,46","2,63","2,0 %"
CH,120780044,CH RODEZ,M12,31 805,17 024,14 781,35 718,"54,5 %","64,21","1,45","1,1 %"
CH,120780069,CH VILLEFRANCHE-DE-ROUERGUE,M12,12 709,4 962,7 747,2 345,"47,5 %","63,01","1,90","1,6 %"
CH,120780085,CH DECAZEVILLE,M12,1 234,877,357,152,"49,6 %","72,75","4,93","4,5 %"
CH,120780093,HÔPITAL ST-GENIEZ- D'OLT,M12,86,84,1 à 10,0,"54,7 %","79,98","20,49","9,3 %"
CH,120780101,HÔPITAL D'ESPALION,M12,1 à 10,1 à 10,1 à 10,0,"88,9 %","72,44","40,33","11,1 %"
CLCC,130001647,INSTITUT PAOLI - CALMETTES,M12,25 284,14 722,10 562,73 690,"35,8 %","63,61","0,89","0,5 %"
CH,130001928,CH MONTOLIVET,M12,1 999,903,1 096,0,"42,1 %","82,23","6,17","3,4 %"
CH,130041916,CH DU PAYS D'AIX CHI AIX PERTUIS,M12,48 557,28 289,20 268,23 192,"49,0 %","57,05","2,15","1,3 %"
PSPH/EBNL,130043664,HÔPITAL EUROPEEN DESBIEF AMBROISE PARE,M12,53 103,16 447,36 656,15 110,"49,0 %","56,96","1,47","0,6 %"
PSPH/EBNL,130045263,LA MAISON VILLA IZOI,M12,632,114,518,17,"46,8 %","66,53","7,25","9,7 %"
PSPH/EBNL,130050917,GCS CLINIQUE JEANNE D'ARC,M12,7 464,1 363,6 101,348,"49,7 %","54,71","0,73","0,0 %"
PSPH/EBNL,130781255,CLINIQUE SAINT-THOMAS,M12,1 275,847,428,84,"36,8 %","83,81","10,16","22,7 %"
CH,130781339,CH D'ALLAUCH,M12,3 904,979,2 925,1 à 10,"47,3 %","54,89","2,61","1,2 %"
CH,130781446,CH D'AUBAGNE,M12,15 242,9 709,5 533,1 566,"42,7 %","49,79","2,94","1,9 %"
CH,130782634,CH DE SALON,M12,21 552,14 307,7 245,4 402,"42,6 %","54,20","2,85","2,3 %"
PSPH/EBNL,130783152,CLINIQUE SPEC. STE ELISABETH,M12,665,656,1 à 10,0,"49,3 %","73,45","12,17","45,4 %"
PSPH/EBNL,130783665,CLINIQUE DE BONNEVEINE,M12,11 106,1 949,9 157,754,"43,9 %","48,68","0,74","0,1 %"
CH,130785512,CH DE LA CIOTAT,M12,9 821,6 397,3 424,177,"38,7 %","53,04","3,16","2,4 %"
PSPH/EBNL,130785652,HÔPITAL SAINT JOSEPH,M12,66 902,39 585,27 317,12 746,"45,5 %","51,55","2,54","1,1 %"
CHR/U,130786049,AP-HM,M12,197 296,113 192,84 104,127 153,"52,4 %","51,93","2,10","0,9 %"
PSPH/EBNL,130786445,ETOILE MATERNITE CATHOLIQUE,M12,7 453,5 683,1 770,0,"20,2 %","26,25","2,95","0,1 %"
CH,130786742,HÔPITAL D'INSTRUCTION DES ARMÉES LAVERAN,M12,11 888,7 322,4 566,441,"50,0 %","61,15","3,02","2,4 %"
CH,130789274,CH D'ARLES,M12,15 728,9 172,6 556,3 247,"48,1 %","61,86","3,20","2,3 %"
CH,130789316,CH DE MARTIGUES,M12,25 032,16 019,9 013,23 059,"49,8 %","61,28","1,50","0,8 %"
PSPH/EBNL,130811102,CENTRE DE SOINS PALLIATIFS LA MAISON,M12,1 398,344,1 054,0,"51,9 %","62,21","5,74","15,0 %"
CH,140000035,CH DE LISIEUX,M12,21 491,13 150,8 341,12 695,"47,5 %","56,25","2,20","1,3 %"
CH,140000092,CH AUNAY-BAYEUX - CENTRE HOSPITALIER,M12,13 483,7 284,6 199,2 719,"45,3 %","61,57","2,89","2,3 %"
CHR/U,140000100,CHU COTE DE NACRE CAEN,M12,94 380,52 851,41 529,47 346,"53,0 %","54,46","2,35","1,3 %"
CH,140000118,CH DE FALAISE,M12,9 404,4 661,4 743,54,"52,2 %","53,79","2,71","3,1 %"
CH,140000159,CH DE VIRE,M12,6 223,3 201,3 022,626,"54,8 %","63,31","3,41","2,5 %"
PSPH/EBNL,140000340,FONDATION DE LA MISÉRICORDE HÉROUVILLE SAINT CLAIR,M12,177,169,1 à 10,0,"49,7 %","74,99","20,35","91,0 %"
CLCC,140000555,CLCC FRANÇOIS BACLESSE,M12,13 468,5 600,7 868,72 439,"41,1 %","64,79","0,35","0,4 %"
PSPH/EBNL,140002452,CLINIQUE MISERICORDE- CAEN,M12,7 415,1 801,5 614,252,"37,4 %","66,43","2,15","1,4 %"
CH,140026279,CH DE LA CÔTE FLEURIE,M12,4 076,2 863,1 213,14,"50,6 %","68,36","5,07","4,4 %"
CLCC,140030891,UNITÉ RADIOTHERAPIE EXTERNE CFB,M12,0,0,0,5 025,"51,3 %","54,04","0,00","0,0 %"
CH,150780047,CH DE CONDAT EN FENIERS,M12,191,190,1 à 10,0,"46,6 %","82,39","16,13","7,9 %"
CH,150780088,CH ST-FLOUR,M12,3 402,2 476,926,607,"49,3 %","59,96","5,10","3,2 %"
CH,150780096,CH HENRI MONDOR AURILLAC,M12,20 051,11 832,8 219,6 030,"52,6 %","59,05","2,79","2,0 %"
CH,150780468,CH MAURIAC,M12,2 024,1 610,414,83,"49,4 %","73,60","5,68","4,2 %"
CH,150780500,CH DE MURAT,M12,384,377,1 à 10,0,"42,2 %","80,21","16,03","10,9 %"
CH,160000121,CH DE LA ROCHEFOUCAULD,M12,902,518,384,0,"47,8 %","77,29","4,43","9,8 %"
CH,160000451,CH ANGOULEME,M12,29 798,19 756,10 042,26 285,"56,6 %","62,09","1,84","1,3 %"
CH,160000485,CH DE CONFOLENS,M12,2 788,1 755,1 033,20,"50,2 %","68,97","2,84","4,0 %"
CH,160000493,CH DE RUFFEC,M12,2 093,1 677,416,91,"50,5 %","71,46","3,50","5,8 %"
CH,160000501,CH CAMILLE CLAUDEL,M12,332,246,86,0,"74,1 %","46,80","9,30","0,0 %"
CH,160006037,CH HÔPITAUX DU SUD CHARENTE,M12,2 683,2 112,571,14,"49,9 %","74,05","5,11","5,3 %"
CH,160014411,HÔPITAUX DE GRAND COGNAC,M12,7 594,4 705,2 889,2 212,"43,2 %","60,56","3,06","3,3 %"
CH,170024194,GROUPEMENT HOSPITALIER DE LA ROCHELLE-RE-AUNIS,M12,45 055,28 974,16 081,41 261,"50,8 %","60,60","2,11","1,6 %"
CH,170780050,CH DE JONZAC,M12,6 986,3 646,3 340,947,"50,2 %","67,91","3,42","2,8 %"
CH,170780142,CH ST PIERRE OLERON,M12,54,53,1 à 10,0,"48,1 %","82,63","19,31","20,4 %"
CH,170780175,CH DE SAINTONGE - SAINTES,M12,29 601,18 821,10 780,47 972,"54,2 %","64,81","1,47","1,4 %"
CH,170780191,CH ROYAN-ATLANTIQUE,M12,3 846,3 241,605,4 707,"53,0 %","73,04","3,50","3,4 %"
CH,170780225,CH ROCHEFORT,M12,21 391,12 551,8 840,4 572,"48,0 %","56,49","2,81","2,3 %"
CH,170780266,CH DE BOSCAMNANT,M12,327,323,1 à 10,0,"42,5 %","84,40","10,91","8,3 %"
CH,180000028,CH J. COEUR BOURGES,M12,30 321,19 136,11 185,20 039,"53,1 %","62,51","2,55","1,7 %"
CH,180000051,CH VIERZON,M12,9 218,6 088,3 130,1 889,"45,5 %","58,10","2,97","2,8 %"
CH,180000069,CH ST AMAND MONTROND,M12,4 692,3 832,860,1 à 10,"44,1 %","62,87","6,65","4,9 %"
PSPH/EBNL,180010209,POLE SANTÉ PRIVÉ-PUBLIC ST AMANDOIS-ET,M12,2 587,624,1 963,47,"47,3 %","66,46","1,02","0,1 %"
CH,190000042,CH DUBOIS BRIVE,M12,36 262,21 853,14 409,52 125,"52,7 %","63,58","1,46","1,1 %"
CH,190000059,CH COEUR DE CORREZE,M12,13 154,9 370,3 784,830,"45,3 %","57,47","4,28","2,6 %"
CH,190000067,HL BORT LES ORGUES,M12,230,222,1 à 10,1 à 10,"31,6 %","80,60","16,32","20,1 %"
CH,190000075,CH USSEL,M12,6 087,3 833,2 254,671,"47,8 %","64,69","3,80","2,1 %"
CH,210012142,CH DE LA HAUTE COTE-D'OR - CH-HCO,M12,3 458,2 231,1 227,106,"46,4 %","71,66","5,95","5,1 %"
CH,210012175,HOSPICES CIVILS DE BEAUNE,M12,13 631,7 878,5 753,1 960,"44,9 %","55,66","3,19","2,1 %"
CHR/U,210780581,CHU DIJON BOURGOGNE,M12,99 140,52 332,46 808,48 813,"51,9 %","55,53","2,21","1,3 %"
CH,210780607,CHS DE LA CHARTREUSE,M12,609,608,1 à 10,0,"67,7 %","45,51","9,62","0,0 %"
CH,210780631,CH D'IS-SUR-TILLE,M12,122,120,1 à 10,0,"51,6 %","79,34","14,67","14,8 %"
CH,210780672,CH D'AUXONNE,M12,110,109,1 à 10,0,"44,5 %","85,62","19,93","13,6 %"
CH,210780706,CH ROBERT MORLEVAT SEMUR EN AUXOIS,M12,10 427,6 163,4 264,911,"49,2 %","59,06","2,78","1,3 %"
CLCC,210987731,CLCC GEORGES-FRANCOIS LECLERC,M12,15 107,9 351,5 756,52 292,"38,1 %","63,00","0,49","0,4 %"
CH,220000020,CH ST BRIEUC,M12,57 499,37 560,19 939,37 435,"51,4 %","60,09","2,50","1,7 %"
CH,220000079,CH GUINGAMP,M12,15 791,8 348,7 443,1 732,"48,3 %","61,79","2,73","2,4 %"
CH,220000103,CH LANNION,M12,12 816,8 988,3 828,4 336,"46,9 %","62,22","3,54","2,4 %"
PSPH/EBNL,220000236,CH PLOUGUERNÉVEL,M12,114,113,1 à 10,0,"50,0 %","77,33","7,10","2,6 %"
CH,220021968,CH DE LAMBALLE,M12,610,606,1 à 10,1 à 10,"37,0 %","84,56","17,41","17,0 %"
CH,230780041,CH GUERET,M12,11 441,8 405,3 036,5 798,"50,8 %","62,21","3,21","2,3 %"
CH,230780058,CH AUBUSSON,M12,2 167,1 203,964,1 à 10,"48,9 %","72,39","3,85","4,9 %"
CH,230780066,CH BERNARD DESPLAS BOURGANEUF,M12,508,494,14,1 à 10,"39,2 %","82,14","11,56","9,3 %"
CH,230780074,CH SAINT-VAURY,M12,880,0,880,0,"50,8 %","49,42","0,00","0,0 %"
PSPH/EBNL,230780082,CENTRE MÉDICAL NATIONAL STE FEYRE,M12,3 075,2 885,190,3 391,"51,4 %","64,13","1,52","1,1 %"
CH,240000042,CH DE BELVES,M12,209,205,1 à 10,0,"40,2 %","79,31","13,97","5,7 %"
CH,240000059,CH BERGERAC,M12,14 571,9 225,5 346,2 406,"44,5 %","59,03","2,88","2,8 %"
CH,240000067,CH DE DOMME,M12,136,131,1 à 10,0,"52,9 %","80,36","12,60","11,0 %"
CH,240000075,CH D'EXCIDEUIL,M12,212,211,1 à 10,0,"56,6 %","70,49","14,90","9,0 %"
CH,240000083,CH DE VAUCLAIRE,M12,2 879,235,2 644,0,"64,2 %","44,11","1,10","0,0 %"
CH,240000109,CH DE NONTRON,M12,55,55,0,0,"49,1 %","83,71","26,76","38,2 %"
CH,240000117,CH DE PERIGUEUX,M12,35 046,23 054,11 992,12 107,"51,8 %","58,67","2,96","2,3 %"
CH,240000448,CH JEAN LECLAIRE,M12,4 649,3 012,1 637,249,"49,7 %","69,05","3,89","4,9 %"
CH,240016055,CHIC RIBERAC DRONNE DOUBLE,M12,337,290,47,1 à 10,"44,1 %","80,99","11,68","21,3 %"
CHR/U,250000015,CHU BESANCON,M12,82 576,46 763,35 813,80 388,"49,5 %","56,32","1,79","1,1 %"
CH,250000221,CH PAUL NAPPEZ MORTEAU,M12,556,526,30,77,"36,0 %","77,16","9,06","9,5 %"
CH,250000239,CH SAINTE CROIX BAUME LES DAMES,M12,194,157,37,64,"32,6 %","76,23","12,64","18,2 %"
CH,250000452,CHIC DE HAUTE-COMTÉ,M12,16 225,9 817,6 408,3 793,"46,0 %","52,08","2,39","1,3 %"
CH,250000460,CHS NOVILLARS,M12,176,176,0,0,"63,6 %","44,82","16,46","0,0 %"
CH,250000478,CH SAINT LOUIS ORNANS,M12,164,164,0,0,"45,7 %","81,44","13,00","9,8 %"
CH,260000021,CH DE VALENCE,M12,45 687,29 035,16 652,16 995,"49,4 %","56,22","2,57","1,4 %"
CH,260000047,GROUPEMENT HOSPITALIER PORTES DE PROVENCE,M12,22 933,16 539,6 394,21 901,"49,1 %","59,21","2,07","1,3 %"
CH,260000054,CH CREST,M12,3 873,1 173,2 700,348,"45,7 %","64,02","2,53","3,2 %"
CH,260000088,CH DE NYONS,M12,93,92,1 à 10,0,"40,9 %","82,09","19,31","9,7 %"
CH,260000096,CH DE BUIS BARONNIES,M12,133,124,1 à 10,0,"53,4 %","80,25","9,72","16,5 %"
CH,260000104,CH DE DIE,M12,1 158,722,436,25,"47,7 %","69,60","4,66","2,6 %"
PSPH/EBNL,260000195,CLINIQUE PNEUMOLOGIE LES RIEUX ATRIR,M12,1 556,1 555,1 à 10,0,"58,0 %","65,03","3,66","1,5 %"
CH,260016910,HÔPITAUX DROME NORD,M12,19 204,13 673,5 531,13 928,"48,0 %","60,30","2,36","1,6 %"
CH,270000060,CH DE BERNAY,M12,5 737,2 936,2 801,371,"46,6 %","64,58","3,47","3,0 %"
CH,270000086,CH DE GISORS,M12,6 148,3 801,2 347,133,"40,2 %","54,41","2,94","2,5 %"
CH,270000102,CH DE LA RISLE- PONT AUDEMER,M12,3 609,2 412,1 197,324,"48,7 %","65,30","4,09","5,3 %"
CH,270000110,CH DE VERNEUIL,M12,1 625,1 464,161,1 à 10,"50,0 %","71,14","6,30","5,5 %"
CH,270023724,CHIC EURE SEINE HÔPITAUX EVREUX-VERNON,M12,38 617,24 575,14 042,29 221,"50,1 %","57,45","1,98","1,3 %"
CH,280000134,CH CHARTRES,M12,36 966,24 762,12 204,27 444,"49,4 %","59,61","2,32","1,5 %"
CH,280000183,CH VICTOR JOUSSELIN,M12,23 285,16 091,7 194,3 434,"44,6 %","53,63","3,89","2,3 %"
CH,280000225,HL LA LOUPE,M12,1 à 10,1 à 10,0,0,"100,0 %","88,00","36,00","0,0 %"
CH,280000589,CH DE NOGENT LE ROTROU,M12,7 378,2 912,4 466,56,"46,5 %","67,22","2,76","3,0 %"
CH,280500075,CH DE CHATEAUDUN,M12,9 934,3 726,6 208,517,"46,8 %","70,21","2,93","2,2 %"
CHR/U,290000017,CHU BREST,M12,79 884,50 599,29 285,65 178,"51,2 %","57,29","2,20","1,2 %"
CH,290000041,CH FERDINAND GRALL LANDERNEAU,M12,7 311,5 242,2 069,1 813,"43,2 %","62,24","3,66","2,7 %"
CH,290000074,CH DOUARNENEZ,M12,8 629,4 026,4 603,2 829,"49,7 %","69,85","2,70","2,9 %"
CH,290000090,HL CROZON,M12,70,70,0,0,"47,1 %","83,33","19,31","40,0 %"
CH,290000108,HL LESNEVEN,M12,208,205,1 à 10,31,"40,2 %","80,97","17,32","23,0 %"
CH,290000116,HL LANMEUR,M12,121,120,1 à 10,0,"47,1 %","81,42","22,98","37,2 %"
CH,290000728,HÔPITAL D'INSTRUCTION DES ARMÉES CLERMONT-TONNERRE,M12,7 537,3 819,3 718,16,"54,3 %","55,60","2,56","1,5 %"
CH,290000751,HL LE JEUNE ST RENAN,M12,672,369,303,0,"65,9 %","50,16","9,13","2,1 %"
PSPH/EBNL,290000785,HÔTEL DIEU PONT-L'ABBE,M12,9 073,4 054,5 019,2 167,"47,2 %","67,13","2,83","2,5 %"
PSPH/EBNL,290000975,CHM DE ROSCOFF SITE DE PERHARIDY,M12,1 684,114,1 570,5 741,"56,5 %","63,77","0,16","0,2 %"
CH,290020700,CHIC DE CORNOUAILLE QUIMPER,M12,53 918,31 762,22 156,53 229,"51,4 %","60,33","1,69","1,1 %"
CH,290021542,CH DES PAYS DE MORLAIX,M12,17 934,13 436,4 498,9 758,"48,8 %","61,86","3,04","2,1 %"
CH,2A0000014,CH GAL D'AJACCIO,M12,29 622,15 590,14 032,11 885,"50,9 %","57,56","1,91","1,4 %"
CH,2A0000170,HL BONIFACIO,M12,254,77,177,0,"48,0 %","65,70","4,17","5,9 %"
CH,2A0000386,CHS DE CASTELLUCCIO,M12,653,534,119,14 046,"47,3 %","67,42","0,41","0,3 %"
CH,2A0002606,HL DE SARTENE,M12,209,190,19,0,"39,7 %","76,67","8,47","14,4 %"
CH,2B0000020,CH BASTIA,M12,20 824,14 564,6 260,15 513,"47,4 %","60,64","2,34","1,5 %"
CH,2B0004246,CHIC DE CORTÉ-TATTONE,M12,745,661,84,2 603,"44,8 %","68,49","1,72","1,7 %"
CH,2B0005342,CH DE CALVI,M12,2 395,1 174,1 221,0,"51,1 %","63,36","2,09","2,4 %"
PSPH/EBNL,300012598,GCS NEUROCHIRURGIE DU GARD,M12,2 423,1 594,829,0,"49,8 %","61,19","2,06","0,0 %"
CHR/U,300780038,CHU NIMES,M12,100 198,47 586,52 612,92 857,"50,1 %","59,95","1,67","0,9 %"
CH,300780046,CH ALES,M12,21 204,13 921,7 283,7 434,"46,7 %","57,79","2,80","2,1 %"
CH,300780053,CH BAGNOLS SUR CEZE,M12,15 479,8 835,6 644,3 707,"45,9 %","57,29","2,82","1,6 %"
CH,300780079,HL PONT SAINT ESPRIT,M12,227,226,1 à 10,0,"45,4 %","76,86","25,95","25,1 %"
CH,300780087,HL UZES,M12,327,321,1 à 10,0,"45,9 %","79,95","11,74","18,0 %"
CH,300780095,HL LE VIGAN,M12,317,315,1 à 10,0,"53,9 %","77,90","14,48","10,7 %"
CH,300781010,CH PONTEILS,M12,229,226,1 à 10,1 à 10,"43,9 %","79,19","13,30","14,3 %"
