Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
CH,130781446,CH D'AUBAGNE,M12,14 725,9 750,4 975,1 348,"41,9 %","48,68","3,06","1,8 %"
CH,130782634,CH DE SALON,M12,20 089,14 056,6 033,4 218,"42,6 %","53,84","3,08","2,2 %"
PSPH/EBNL,130783152,CLINIQUE SPEC. STE ELISABETH,M12,631,627,1 à 10,0,"45,2 %","74,54","12,75","48,5 %"
PSPH/EBNL,130783665,CLINIQUE DE BONNEVEINE,M12,11 266,2 152,9 114,866,"42,8 %","50,47","0,66","0,2 %"
CH,130785512,CH DE LA CIOTAT,M12,9 039,5 915,3 124,112,"37,7 %","52,26","3,07","2,2 %"
PSPH/EBNL,130785652,HÔPITAL SAINT JOSEPH,M12,63 817,38 605,25 212,13 125,"46,3 %","51,91","2,53","1,1 %"
CHR/U,130786049,AP-HM,M12,191 291,112 249,79 042,120 774,"52,4 %","51,67","2,12","0,9 %"
PSPH/EBNL,130786445,ETOILE MATERNITE CATHOLIQUE,M12,7 187,5 842,1 345,0,"19,8 %","23,61","3,23","0,1 %"
CH,130786742,HÔPITAL D'INSTRUCTION DES ARMÉES LAVERAN,M12,10 261,6 709,3 552,363,"51,2 %","62,23","3,12","2,9 %"
CH,130789274,CH D'ARLES,M12,14 254,8 462,5 792,2 756,"48,8 %","61,09","3,62","2,6 %"
CH,130789316,CH DE MARTIGUES,M12,25 125,15 763,9 362,21 829,"48,2 %","60,10","1,52","0,8 %"
PSPH/EBNL,130811102,CENTRE DE SOINS PALLIATIFS LA MAISON,M12,704,332,372,0,"52,8 %","63,07","11,66","28,8 %"
CH,140000035,CH DE LISIEUX,M12,21 092,13 373,7 719,12 425,"49,9 %","56,69","2,22","1,3 %"
CH,140000092,CH AUNAY-BAYEUX - CENTRE HOSPITALIER,M12,13 246,7 226,6 020,2 564,"46,1 %","60,13","2,78","2,1 %"
CHR/U,140000100,CHU COTE DE NACRE CAEN,M12,89 679,52 624,37 055,43 384,"53,5 %","53,39","2,45","1,4 %"
CH,140000118,CH DE FALAISE,M12,8 771,4 595,4 176,31,"51,2 %","53,93","3,12","3,3 %"
CH,140000159,CH DE VIRE,M12,4 298,2 984,1 314,724,"55,0 %","67,52","4,35","3,7 %"
PSPH/EBNL,140000340,FONDATION DE LA MISÉRICORDE HÉROUVILLE SAINT CLAIR,M12,190,177,13,0,"43,2 %","73,89","19,63","84,2 %"
CLCC,140000555,CLCC FRANÇOIS BACLESSE,M12,11 945,5 566,6 379,73 873,"40,2 %","64,37","0,36","0,4 %"
PSPH/EBNL,140002452,CLINIQUE MISERICORDE- CAEN,M12,9 567,1 531,8 036,224,"38,9 %","62,71","1,60","1,1 %"
CH,140026279,CH DE LA CÔTE FLEURIE,M12,3 780,2 811,969,16,"49,2 %","69,02","6,14","4,8 %"
CLCC,140030891,UNITÉ RADIOTHERAPIE EXTERNE CFB,M12,0,0,0,5 190,"50,0 %","51,83","0,00","0,0 %"
CH,150780047,CH DE CONDAT EN FENIERS,M12,98,95,1 à 10,0,"41,8 %","81,87","20,33","7,1 %"
CH,150780088,CH ST-FLOUR,M12,3 913,2 790,1 123,766,"48,3 %","60,90","4,94","3,2 %"
CH,150780096,CH HENRI MONDOR AURILLAC,M12,19 805,12 332,7 473,5 718,"52,6 %","59,30","2,95","2,0 %"
CH,150780468,CH MAURIAC,M12,2 062,1 603,459,28,"46,1 %","73,06","5,77","4,4 %"
CH,150780500,CH DE MURAT,M12,359,353,1 à 10,0,"41,2 %","80,43","16,65","13,9 %"
CH,160000121,CH DE LA ROCHEFOUCAULD,M12,541,363,178,1 à 10,"46,6 %","78,49","6,84","10,9 %"
CH,160000451,CH ANGOULEME,M12,29 522,19 865,9 657,25 891,"54,9 %","61,11","1,84","1,5 %"
CH,160000485,CH DE CONFOLENS,M12,2 791,1 603,1 188,38,"49,9 %","68,38","3,05","4,0 %"
CH,160000493,CH DE RUFFEC,M12,2 398,1 554,844,39,"51,0 %","67,63","2,91","5,6 %"
CH,160000501,CH CAMILLE CLAUDEL,M12,214,210,1 à 10,0,"79,4 %","45,62","12,71","0,0 %"
CH,160006037,CH HÔPITAUX DU SUD CHARENTE,M12,2 682,2 040,642,0,"52,2 %","73,97","5,47","5,0 %"
CH,160014411,HÔPITAUX DE GRAND COGNAC,M12,7 547,4 989,2 558,1 948,"44,7 %","59,19","3,19","3,5 %"
CH,170024194,GROUPEMENT HOSPITALIER DE LA ROCHELLE-RE-AUNIS,M12,44 460,28 782,15 678,39 938,"50,6 %","60,58","2,09","1,6 %"
CH,170780050,CH DE JONZAC,M12,7 189,3 735,3 454,927,"51,4 %","67,12","3,21","2,9 %"
CH,170780142,CH ST PIERRE OLERON,M12,46,45,1 à 10,0,"45,7 %","82,09","20,00","23,9 %"
CH,170780167,CH DE SAINT-JEAN-D'ANGELY,M12,4 639,2 433,2 206,172,"50,8 %","63,14","2,98","3,0 %"
CH,170780175,CH DE SAINTONGE - SAINTES,M12,22 584,16 469,6 115,48 018,"54,9 %","64,25","1,36","1,2 %"
CH,170780191,CH ROYAN-ATLANTIQUE,M12,4 071,3 535,536,4 827,"53,6 %","72,73","3,46","3,4 %"
CH,170780225,CH ROCHEFORT,M12,20 020,12 529,7 491,4 273,"48,2 %","56,17","3,03","2,4 %"
CH,170780266,CH DE BOSCAMNANT,M12,266,265,1 à 10,0,"40,6 %","82,34","13,64","13,2 %"
CH,180000028,CH J. COEUR BOURGES,M12,25 998,18 100,7 898,19 936,"54,8 %","62,49","2,74","2,0 %"
CH,180000051,CH VIERZON,M12,8 473,5 801,2 672,1 706,"45,1 %","57,80","3,18","3,5 %"
CH,180000069,CH ST AMAND MONTROND,M12,4 738,3 892,846,0,"46,2 %","63,56","6,62","4,6 %"
PSPH/EBNL,180010209,POLE SANTÉ PRIVÉ-PUBLIC ST AMANDOIS-ET,M12,2 728,643,2 085,18,"49,0 %","64,76","1,09","0,1 %"
CH,190000042,CH DUBOIS BRIVE,M12,34 721,21 788,12 933,49 821,"53,5 %","63,36","1,51","1,2 %"
CH,190000059,CH COEUR DE CORREZE,M12,12 689,8 995,3 694,819,"45,4 %","56,66","4,41","2,6 %"
CH,190000067,HL BORT LES ORGUES,M12,247,240,1 à 10,1 à 10,"36,3 %","82,50","14,39","10,5 %"
CH,190000075,CH USSEL,M12,6 375,4 129,2 246,706,"46,5 %","64,63","3,74","2,6 %"
CH,210012142,CH DE LA HAUTE COTE-D'OR - CH-HCO,M12,3 612,2 254,1 358,138,"44,0 %","70,13","5,58","4,0 %"
CH,210012175,HOSPICES CIVILS DE BEAUNE,M12,13 028,7 748,5 280,1 754,"44,1 %","56,00","3,26","2,1 %"
CHR/U,210780581,CHU DIJON BOURGOGNE,M12,94 614,50 908,43 706,48 016,"52,0 %","55,67","2,25","1,4 %"
CH,210780607,CHS DE LA CHARTREUSE,M12,636,632,1 à 10,0,"65,3 %","45,60","9,06","0,0 %"
CH,210780631,CH D'IS-SUR-TILLE,M12,111,110,1 à 10,0,"50,5 %","81,14","15,32","18,9 %"
CH,210780672,CH D'AUXONNE,M12,163,160,1 à 10,0,"35,6 %","83,68","16,87","7,4 %"
CH,210780706,CH ROBERT MORLEVAT SEMUR EN AUXOIS,M12,10 765,6 202,4 563,706,"47,9 %","58,43","2,85","1,4 %"
CLCC,210987731,CLCC GEORGES-FRANCOIS LECLERC,M12,14 580,9 436,5 144,48 703,"36,7 %","63,07","0,52","0,4 %"
CH,220000020,CH ST BRIEUC,M12,47 809,32 346,15 463,35 713,"51,1 %","59,39","2,44","1,6 %"
CH,220000046,CH RENÉ PLÉVEN DINAN,M12,15 863,8 934,6 929,3 397,"48,4 %","61,97","2,97","2,5 %"
CH,220000079,CH GUINGAMP,M12,13 234,7 768,5 466,1 488,"47,1 %","62,54","3,14","2,7 %"
CH,220000103,CH LANNION,M12,13 339,9 418,3 921,4 704,"48,0 %","61,49","3,42","2,3 %"
CH,220000152,CH PAIMPOL,M12,5 699,3 795,1 904,1 534,"49,5 %","70,09","3,97","3,0 %"
PSPH/EBNL,220000236,CH PLOUGUERNÉVEL,M12,183,182,1 à 10,0,"47,0 %","80,67","10,44","3,3 %"
CH,220005045,CH TREGUIER,M12,755,426,329,11,"39,7 %","81,92","9,40","9,1 %"
CH,220021968,CH DE LAMBALLE,M12,632,627,1 à 10,0,"43,4 %","84,89","15,55","12,5 %"
CH,230780041,CH GUERET,M12,11 196,8 311,2 885,5 681,"51,3 %","62,07","3,23","2,2 %"
CH,230780058,CH AUBUSSON,M12,1 980,1 161,819,0,"48,4 %","73,53","4,12","4,5 %"
CH,230780066,CH BERNARD DESPLAS BOURGANEUF,M12,548,477,71,1 à 10,"40,6 %","81,53","9,19","9,6 %"
CH,230780074,CH SAINT-VAURY,M12,1 141,0,1 141,0,"76,4 %","45,13","0,00","0,0 %"
PSPH/EBNL,230780082,CENTRE MÉDICAL NATIONAL STE FEYRE,M12,2 982,2 747,235,3 039,"50,5 %","64,97","1,56","1,3 %"
CH,240000042,CH DE BELVES,M12,132,131,1 à 10,0,"41,7 %","79,34","17,23","6,8 %"
CH,240000059,CH BERGERAC,M12,14 773,9 086,5 687,2 129,"45,0 %","57,87","2,67","2,4 %"
CH,240000067,CH DE DOMME,M12,243,239,1 à 10,0,"45,3 %","79,81","9,02","12,3 %"
CH,240000075,CH D'EXCIDEUIL,M12,144,142,1 à 10,0,"54,9 %","73,33","12,32","10,4 %"
CH,240000083,CH DE VAUCLAIRE,M12,2 914,245,2 669,0,"71,3 %","45,08","1,18","0,1 %"
CH,240000109,CH DE NONTRON,M12,55,52,1 à 10,0,"34,5 %","82,55","23,53","30,9 %"
CH,240000117,CH DE PERIGUEUX,M12,33 632,22 260,11 372,11 340,"52,0 %","58,43","3,02","2,4 %"
CH,240000448,CH JEAN LECLAIRE,M12,4 496,2 953,1 543,257,"47,3 %","65,66","3,63","4,3 %"
CH,240016055,CHIC RIBERAC DRONNE DOUBLE,M12,218,215,1 à 10,0,"42,7 %","81,22","17,43","25,2 %"
CHR/U,250000015,CHU BESANCON,M12,78 866,45 958,32 908,77 001,"49,6 %","56,19","1,82","1,1 %"
CH,250000221,CH PAUL NAPPEZ MORTEAU,M12,457,438,19,85,"38,2 %","76,77","8,92","7,2 %"
CH,250000239,CH SAINTE CROIX BAUME LES DAMES,M12,214,199,15,61,"39,6 %","76,39","12,46","15,3 %"
CH,250000452,CHIC DE HAUTE-COMTÉ,M12,16 675,9 744,6 931,3 630,"46,4 %","53,19","2,37","1,5 %"
CH,250000460,CHS NOVILLARS,M12,112,111,1 à 10,0,"66,1 %","42,98","17,57","0,0 %"
CH,250000478,CH SAINT LOUIS ORNANS,M12,87,87,0,0,"37,9 %","83,52","13,31","5,7 %"
CH,260000021,CH DE VALENCE,M12,43 670,28 596,15 074,15 300,"49,7 %","55,62","2,69","1,7 %"
CH,260000047,GROUPEMENT HOSPITALIER PORTES DE PROVENCE,M12,22 222,16 553,5 669,20 859,"49,1 %","58,70","2,13","1,3 %"
CH,260000054,CH CREST,M12,3 762,1 110,2 652,363,"45,0 %","65,03","2,66","3,2 %"
CH,260000088,CH DE NYONS,M12,60,59,1 à 10,0,"31,7 %","83,18","14,07","8,3 %"
CH,260000096,CH DE BUIS BARONNIES,M12,118,111,1 à 10,0,"39,0 %","79,97","9,03","12,7 %"
CH,260000104,CH DE DIE,M12,1 127,632,495,21,"49,1 %","67,86","3,70","1,9 %"
PSPH/EBNL,260000195,CLINIQUE PNEUMOLOGIE LES RIEUX ATRIR,M12,1 442,1 442,0,0,"54,9 %","65,11","3,97","1,0 %"
CH,260016910,HÔPITAUX DROME NORD,M12,18 196,13 195,5 001,12 241,"48,6 %","60,23","2,47","1,6 %"
CH,270000060,CH DE BERNAY,M12,5 419,2 676,2 743,351,"45,8 %","63,77","3,35","3,1 %"
CH,270000086,CH DE GISORS,M12,6 254,3 958,2 296,121,"41,3 %","55,50","2,96","2,3 %"
CH,270000102,CH DE LA RISLE- PONT AUDEMER,M12,3 624,2 291,1 333,268,"47,9 %","64,78","4,07","4,8 %"
CH,270000110,CH DE VERNEUIL,M12,1 485,1 324,161,0,"48,0 %","72,76","7,24","5,9 %"
CH,270023724,CHIC EURE SEINE HÔPITAUX EVREUX-VERNON,M12,35 806,24 232,11 574,27 209,"48,8 %","57,49","2,21","1,5 %"
CH,280000134,CH CHARTRES,M12,37 744,25 267,12 477,25 665,"49,2 %","58,40","2,33","1,5 %"
CH,280000183,CH VICTOR JOUSSELIN,M12,22 234,15 766,6 468,3 476,"45,1 %","53,15","3,91","2,2 %"
CH,280000225,HL LA LOUPE,M12,81,79,1 à 10,0,"49,4 %","84,58","21,00","13,6 %"
CH,280000589,CH DE NOGENT LE ROTROU,M12,6 340,2 656,3 684,54,"48,5 %","67,81","3,31","3,4 %"
CH,280500075,CH DE CHATEAUDUN,M12,9 233,3 974,5 259,978,"47,8 %","70,42","2,92","2,0 %"
CHR/U,290000017,CHU BREST,M12,78 139,50 740,27 399,65 071,"50,3 %","57,34","2,22","1,2 %"
CH,290000041,CH FERDINAND GRALL LANDERNEAU,M12,6 833,4 992,1 841,1 640,"43,0 %","62,52","3,73","2,8 %"
CH,290000074,CH DOUARNENEZ,M12,7 538,3 698,3 840,2 230,"52,7 %","70,36","2,96","3,3 %"
CH,290000090,HL CROZON,M12,92,91,1 à 10,0,"45,7 %","80,77","17,03","25,0 %"
CH,290000108,HL LESNEVEN,M12,183,182,1 à 10,13,"48,0 %","81,84","20,10","24,0 %"
CH,290000116,HL LANMEUR,M12,125,125,0,0,"48,0 %","79,64","22,61","33,6 %"
CH,290000728,HÔPITAL D'INSTRUCTION DES ARMÉES CLERMONT-TONNERRE,M12,6 962,3 487,3 475,0,"54,2 %","56,39","2,69","1,3 %"
CH,290000751,HL LE JEUNE ST RENAN,M12,621,331,290,0,"66,7 %","49,43","8,17","1,1 %"
PSPH/EBNL,290000785,HÔTEL DIEU PONT-L'ABBE,M12,9 044,4 182,4 862,1 836,"46,2 %","66,77","2,87","2,9 %"
PSPH/EBNL,290000975,CHM DE ROSCOFF SITE DE PERHARIDY,M12,1 643,92,1 551,5 164,"60,6 %","63,21","0,08","0,0 %"
CH,290020700,CHIC DE CORNOUAILLE QUIMPER,M12,52 781,32 091,20 690,53 340,"51,5 %","60,36","1,67","1,0 %"
CH,290021542,CH DES PAYS DE MORLAIX,M12,17 500,13 054,4 446,9 167,"49,9 %","60,72","3,03","2,3 %"
CH,2A0000014,CH GAL D'AJACCIO,M12,18 544,12 587,5 957,11 920,"51,4 %","59,33","2,45","2,0 %"
CH,2A0000170,HL BONIFACIO,M12,166,65,101,0,"42,8 %","68,50","4,80","6,6 %"
CH,2A0000386,CHS DE CASTELLUCCIO,M12,737,593,144,13 837,"49,6 %","66,76","0,45","0,3 %"
CH,2A0002606,HL DE SARTENE,M12,184,182,1 à 10,0,"42,9 %","80,03","9,55","11,4 %"
CH,2B0000020,CH BASTIA,M12,19 368,14 479,4 889,14 667,"49,6 %","60,43","2,54","1,8 %"
CH,2B0004246,CHIC DE CORTÉ-TATTONE,M12,600,545,55,2 080,"45,4 %","68,57","2,21","2,9 %"
CH,2B0005342,CH DE CALVI,M12,2 344,1 152,1 192,1 à 10,"50,4 %","64,05","1,99","2,8 %"
PSPH/EBNL,300012598,GCS NEUROCHIRURGIE DU GARD,M12,1 717,1 253,464,0,"50,3 %","61,30","2,56","0,3 %"
CHR/U,300780038,CHU NIMES,M12,93 268,45 034,48 234,89 483,"50,2 %","60,02","1,65","0,9 %"
CH,300780046,CH ALES,M12,20 630,14 461,6 169,7 646,"47,1 %","58,15","3,03","2,3 %"
CH,300780053,CH BAGNOLS SUR CEZE,M12,14 451,8 335,6 116,3 275,"45,5 %","56,70","2,93","1,6 %"
