Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,060780442,CLINIQUE SAINT FRANCOIS,M12,5 745,1 508,4 237,0,"41,8 %","56,93","0,31","0,0 %"
PRIVÉ,060780491,INSTITUT ARNAULT TZANCK,M12,17 109,7 109,10 000,1 à 10,"55,3 %","62,21","2,20","0,9 %"
PRIVÉ,060780517,POLYCLINIQUE SAINT-JEAN,M12,26 449,10 057,16 392,7 858,"44,1 %","57,94","1,29","0,7 %"
PRIVÉ,060780590,CLINIQUE DU PALAIS,M12,8 454,2 089,6 365,315,"50,3 %","56,55","0,76","0,1 %"
PRIVÉ,060780665,CLINIQUE LE MERIDIEN,M12,4 133,956,3 177,0,"45,8 %","57,27","1,47","0,7 %"
PRIVÉ,060780699,CLINIQUE MOZART,M12,2 068,0,2 068,19,"29,8 %","54,53","0,00","0,0 %"
PRIVÉ,060780715,CLINIQUE SAINT GEORGE,M12,36 374,17 487,18 887,9 410,"43,3 %","56,93","1,58","0,5 %"
PRIVÉ,060780723,CLINIQUE DU PARC IMPERIAL,M12,14 444,5 038,9 406,4 667,"49,0 %","61,72","0,93","0,3 %"
PRIVÉ,060780756,CLINIQUE SANTA MARIA,M12,14 072,6 747,7 325,14,"29,6 %","39,70","1,75","0,1 %"
PRIVÉ,060781200,CLINIQUE SAINT ANTOINE,M12,11 184,4 377,6 807,99,"41,5 %","62,22","2,16","1,2 %"
PRIVÉ,060785219,CLINIQUE PLEIN CIEL,M12,4 922,4 794,128,8 271,"43,7 %","67,91","2,54","2,3 %"
PRIVÉ,060791860,CENTRE D'HEMODIALYSE A TZANCK,M12,0,0,0,25 054,"65,0 %","70,84","0,00","0,0 %"
PRIVÉ,060792900,A TZANCK AUTODIALYSE MOUGINS,M12,0,0,0,2 767,"58,1 %","65,60","0,00","0,0 %"
PRIVÉ,060792926,CENTRE D'HEMODIALYSE LA RIVIERA ANTIBES,M12,0,0,0,11 717,"52,4 %","73,16","0,00","0,0 %"
PRIVÉ,060800166,HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS,M12,16 278,4 450,11 828,173,"51,7 %","58,35","1,21","0,1 %"
PRIVÉ,070780168,CLINIQUE DU VIVARAIS,M12,5 632,1 467,4 165,16,"48,0 %","59,77","0,93","0,1 %"
PRIVÉ,070780408,CLINIQUE DES CEVENNES,M12,3 027,641,2 386,1 à 10,"50,4 %","55,30","0,56","0,0 %"
PRIVÉ,070780424,CLINIQUE PASTEUR,M12,17 922,9 383,8 539,15,"44,9 %","53,07","2,56","0,3 %"
PRIVÉ,100000082,CLINIQUE PAYS DE SEINE,M12,3 788,1 202,2 586,0,"45,8 %","57,74","1,04","0,4 %"
PRIVÉ,100000124,POLYCLINIQUE MONTIER LA CELLE,M12,8 568,4 239,4 329,176,"49,4 %","59,96","1,86","0,1 %"
PRIVÉ,100000157,CLINIQUE DES URSULINES,M12,4 957,804,4 153,138,"41,9 %","53,87","0,26","0,0 %"
PRIVÉ,100002351,CLINIQUE DE CHAMPAGNE - TROYES,M12,12 190,4 812,7 378,6 373,"48,7 %","55,50","0,86","0,2 %"
PRIVÉ,110007259,UDM HÔPITAL PRIVÉ DU GRAND NARBONNE,M12,0,0,0,3 647,"75,6 %","65,62","0,00","0,0 %"
PRIVÉ,110780228,HÔPITAL PRIVÉ DU GRAND NARBONNE,M12,20 152,8 886,11 266,19 073,"50,3 %","64,75","1,09","0,7 %"
PRIVÉ,110780483,CLINIQUE MONTREAL,M12,14 172,4 003,10 169,1 639,"49,9 %","61,68","1,02","1,2 %"
PRIVÉ,130008253,CLINIQUE DE VITROLLES,M12,9 312,4 406,4 906,283,"33,2 %","32,32","1,63","0,1 %"
PRIVÉ,130034531,DIAVERUM PROVENCE ARLES,M12,0,0,0,18 721,"62,2 %","73,29","0,00","0,0 %"
PRIVÉ,130037922,HPC RESIDENCE DU PARC,M12,8 808,4 012,4 796,290,"43,9 %","56,15","2,28","0,9 %"
PRIVÉ,130038003,DIALYSAIX - CENTRE D'HÉMODIALYSE D'AIX EN PROVENCE,M12,0,0,0,24 341,"66,8 %","74,65","0,00","0,0 %"
PRIVÉ,130041767,EUROMED CARDIO,M12,2 717,2 517,200,0,"63,8 %","68,95","3,83","1,0 %"
PRIVÉ,130042096,GCS CENTRE CARDIO AXIUM RAMBO,M12,3 187,3 041,146,0,"67,3 %","70,01","2,85","0,3 %"
PRIVÉ,130044753,CLINIQUE MONTICELLI VELODROME,M12,9 749,586,9 163,0,"45,3 %","61,32","0,08","0,0 %"
PRIVÉ,130781289,POLYCLINIQUE DU PARC RAMBOT LA PROVENCALE,M12,6 618,1 426,5 192,8 571,"45,4 %","58,52","0,56","0,5 %"
PRIVÉ,130781370,CLINIQUE JEANNE D'ARC,M12,7 910,2 323,5 587,236,"49,0 %","55,61","1,32","0,2 %"
PRIVÉ,130781479,CLINIQUE LA CASAMANCE,M12,20 457,10 157,10 300,3 929,"49,8 %","58,78","2,42","1,3 %"
PRIVÉ,130781867,CLINIQUE DE LA CIOTAT,M12,6 890,1 176,5 714,4 233,"52,0 %","63,34","0,30","0,0 %"
PRIVÉ,130782071,CLINIQUE DE L'ETANG DE L'OLIVIER,M12,9 254,2 728,6 526,13,"49,1 %","51,48","1,58","0,8 %"
PRIVÉ,130782147,CLINIQUE GENERALE DE MARIGNANE,M12,15 833,7 302,8 531,26,"53,3 %","61,29","2,69","1,9 %"
PRIVÉ,130782162,CLINIQUE DE MARTIGUES,M12,8 364,2 137,6 227,1 à 10,"49,5 %","56,05","0,89","0,2 %"
PRIVÉ,130782675,CLINIQUE CHIRURGICALE DU DR VIGNOLI,M12,8 230,1 008,7 222,0,"49,7 %","56,56","0,32","0,0 %"
PRIVÉ,130783327,CLINIQUE BOUCHARD,M12,18 695,8 951,9 744,24 505,"49,5 %","58,03","0,90","0,2 %"
PRIVÉ,130783723,CLINIQUE JUGE,M12,22 535,5 246,17 289,1 à 10,"44,8 %","50,75","0,51","0,0 %"
PRIVÉ,130783962,CLINIQUE WULFRAN PUGET,M6,2 326,156,2 170,0,"44,1 %","67,53","0,09","0,0 %"
PRIVÉ,130784051,POLYCLINIQUE CLAIRVAL,M12,15 136,12 207,2 929,15 884,"59,3 %","64,57","2,72","0,8 %"
PRIVÉ,130784481,DIAVERUM PROVENCE MARSEILLE 8E,M12,0,0,0,49 760,"58,9 %","72,16","0,00","0,0 %"
PRIVÉ,130784713,CLINIQUE BEAUREGARD,M12,23 413,13 106,10 307,6 055,"35,0 %","49,79","2,44","0,9 %"
PRIVÉ,130784903,CLINIQUE MÉDICO-CHIRURGICALE LA PHOCEANNE,M12,4 905,1 455,3 450,0,"38,2 %","66,40","2,51","0,2 %"
PRIVÉ,130785389,CLINIQUE CHANTECLER,M12,10 718,1 563,9 155,0,"52,0 %","54,17","0,47","0,0 %"
PRIVÉ,130785678,CLINIQUE VERT COTEAU,M12,8 001,2 833,5 168,1 968,"49,2 %","60,13","3,04","1,4 %"
PRIVÉ,130786361,POLYCLINIQUE DU PARC RAMBOT,M12,24 120,9 817,14 303,244,"53,9 %","59,93","1,98","0,7 %"
PRIVÉ,130789159,CENTRE CARDIO-VASCULAIRE VALMANT,M12,978,977,1 à 10,0,"41,8 %","82,32","10,29","4,6 %"
PRIVÉ,130809809,CENTRE D'HEMODIALYSE DE PROVENCE,M12,0,0,0,21 077,"57,7 %","73,20","0,00","0,0 %"
PRIVÉ,130810740,CLINIQUE AXIUM,M12,21 969,4 713,17 256,0,"49,6 %","53,80","1,00","0,4 %"
PRIVÉ,140000290,CLINIQUE NOTRE-DAME,M12,7 244,2 707,4 537,92,"46,9 %","59,78","1,46","0,2 %"
PRIVÉ,140016759,POLYCLINIQUE DU PARC,M12,24 706,13 211,11 495,4 576,"41,3 %","51,28","1,81","0,6 %"
PRIVÉ,140017237,CH PRIVÉ ST MARTIN CAEN,M12,37 177,14 918,22 259,15 337,"58,3 %","65,02","1,09","0,2 %"
PRIVÉ,140018730,POLYCLINIQUE DE LISIEUX,M12,6 879,1 918,4 961,0,"50,7 %","59,85","0,81","0,0 %"
PRIVÉ,140026709,POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF,M12,5 032,1 745,3 287,1 à 10,"47,4 %","57,81","1,24","0,1 %"
PRIVÉ,150780120,CLINIQUE DU HAUT CANTAL,M12,443,441,1 à 10,0,"49,9 %","65,44","3,46","0,2 %"
PRIVÉ,150780732,CENTRE MÉDICO-CHIRURGICAL AURILLAC,M12,12 087,5 670,6 417,16 225,"56,2 %","67,66","1,38","0,7 %"
PRIVÉ,160000170,CLINIQUE SAINT JOSEPH ANGOULEME,M12,10 256,2 921,7 335,0,"49,1 %","57,45","0,89","0,0 %"
PRIVÉ,160000279,CLINIQUE DE COGNAC,M12,6 671,1 680,4 991,0,"45,8 %","55,65","0,95","0,1 %"
PRIVÉ,160013207,CENTRE CLINICAL,M12,19 479,7 608,11 871,4 482,"45,4 %","55,65","1,26","0,6 %"
PRIVÉ,170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,M12,11 788,4 847,6 941,665,"55,9 %","62,39","1,62","0,2 %"
PRIVÉ,170780613,SA CLINIQUE DU MAIL,M12,9 489,4 950,4 539,181,"39,7 %","48,49","1,53","0,1 %"
PRIVÉ,170780621,POLYCLINIQUE SAINT-GEORGES,M12,6 374,1 928,4 446,0,"46,5 %","63,31","1,31","0,2 %"
PRIVÉ,170780647,CLINIQUE RICHELIEU - SAINTES,M12,8 138,1 464,6 674,0,"44,8 %","58,05","0,47","0,0 %"
PRIVÉ,170780662,CLINIQUE DE L'ATLANTIQUE,M12,21 709,2 934,18 775,1 à 10,"45,0 %","60,87","0,31","0,0 %"
PRIVÉ,180000358,CLINIQUE DES GRAINETIERES,M12,5 797,1 933,3 864,768,"50,0 %","60,73","1,25","0,2 %"
PRIVÉ,180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,M12,14 914,6 069,8 845,5 403,"44,6 %","56,85","1,43","0,8 %"
PRIVÉ,190000224,CLINIQUE LES CEDRES BRIVE,M12,15 267,6 707,8 560,199,"50,0 %","61,04","1,93","0,3 %"
PRIVÉ,190000257,CLINIQUE SAINT-GERMAIN BRIVE,M12,7 729,3 478,4 251,110,"35,6 %","45,59","1,59","0,1 %"
PRIVÉ,190010553,UNITÉ DE DIALYSE BRIVE,M12,0,0,0,14 205,"70,9 %","66,90","0,00","0,0 %"
PRIVÉ,200200145,POLYCLINIQUE LA RESIDENCE,M12,13 524,4 982,8 542,4 563,"45,2 %","55,51","1,33","0,6 %"
PRIVÉ,210011847,POLYCLINIQUE DU PARC DREVON,M12,13 603,4 277,9 326,4 663,"43,9 %","57,46","0,92","0,8 %"
PRIVÉ,210012670,HÔPITAL PRIVÉ DIJON BOURGOGNE,M12,15 331,6 353,8 978,84,"48,1 %","51,74","1,27","0,1 %"
PRIVÉ,210780110,CLINIQUE SAINTE MARTHE,M10,8 313,3 616,4 697,63,"36,7 %","40,73","1,51","0,0 %"
PRIVÉ,210780136,CLINIQUE MÉDICO-CHIRURGICALE DE CHENOVE,M10,7 239,2 749,4 490,89,"41,7 %","54,14","1,18","0,1 %"
PRIVÉ,210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,M12,12 217,6 533,5 684,18 897,"61,4 %","63,90","1,07","0,4 %"
PRIVÉ,210780979,CLINIQUE DE FONTAINE,M10,9 765,3 770,5 995,26,"59,9 %","57,69","1,21","0,1 %"
PRIVÉ,220000111,POLYCLINIQUE DU TREGOR,M12,7 018,1 922,5 096,1 713,"49,3 %","62,29","0,82","0,1 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,10 001,2 657,7 344,108,"48,5 %","62,29","0,96","0,1 %"
PRIVÉ,220013106,UNITÉ DIALYSE BEGARD AUB SANTÉ,M12,0,0,0,1 179,"57,3 %","62,21","0,00","0,0 %"
PRIVÉ,220013130,UNITÉ D'AUTODIALYSE PAIMPOL - AUB,M12,0,0,0,566,"97,3 %","66,74","0,00","0,0 %"
PRIVÉ,220013155,UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB,M12,0,0,0,517,"98,1 %","72,13","0,00","0,0 %"
PRIVÉ,220016778,UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ,M12,0,0,0,11,"100,0 %","45,36","0,00","0,0 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,6 927,"66,9 %","66,94","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,903,"65,0 %","56,61","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,4 728,"65,4 %","73,44","0,00","0,0 %"
PRIVÉ,220021976,UNITÉ DIALYSE DINAN AUB SANTÉ,M12,0,0,0,1 705,"59,5 %","69,00","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,26 974,11 098,15 876,11 371,"45,7 %","57,51","1,18","0,6 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,4 283,1 180,3 103,76,"44,3 %","60,58","1,03","0,0 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,15 737,6 240,9 497,7 368,"48,9 %","60,98","1,34","1,0 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,7 913,1 978,5 935,1 à 10,"51,3 %","63,50","0,95","0,1 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,7 022,1 222,5 800,0,"44,5 %","59,18","0,62","0,0 %"
PRIVÉ,240006734,CENTRE D'HEMODIALYSE FRANCHEVILLE,M12,0,0,0,22 963,"59,4 %","72,89","0,00","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,26 446,10 452,15 994,1 à 10,"54,2 %","59,97","1,27","0,2 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,18 659,8 628,10 031,1 927,"37,9 %","51,08","1,40","0,0 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,8 663,2 206,6 457,70,"52,1 %","56,46","0,71","0,0 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,17 816,5 636,12 180,20,"53,5 %","54,73","0,95","0,1 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,9 432,1 710,7 722,4 206,"43,7 %","51,89","0,50","0,6 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,12 499,5 010,7 489,6 056,"51,4 %","60,74","0,93","0,3 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,8 131,3 439,4 692,0,"54,1 %","57,59","1,40","0,3 %"
PRIVÉ,280000159,CLINIQUE NOTRE DAME DE BON SECOURS,M2,1 à 10,1 à 10,0,0,"28,6 %","68,00","15,57","0,0 %"
PRIVÉ,280000449,POLE MEDICAL MAISON BLANCHE,M12,1 903,1 677,226,0,"57,1 %","70,56","4,88","1,3 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,12 137,"55,1 %","69,33","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,18 280,6 919,11 361,2 571,"47,2 %","58,92","1,33","0,6 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,16 711,5 882,10 829,8 042,"43,4 %","60,22","1,00","0,9 %"
PRIVÉ,290000207,CLINIQUE ST MICHEL ET STE ANNE,M12,12 701,3 601,9 100,2 427,"52,6 %","64,91","0,92","0,5 %"
PRIVÉ,290000215,POLYCLINIQUE QUIMPER SUD,M12,12 985,4 384,8 601,144,"43,1 %","57,87","1,21","0,0 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,8 723,"69,2 %","73,82","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,8 666,2 741,5 925,148,"45,6 %","54,13","1,10","0,1 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,4 156,"50,9 %","74,12","0,00","0,0 %"
PRIVÉ,290005172,UNITÉ DIALYSE BREST HERMITAGE AUB,M12,0,0,0,3 281,"67,8 %","62,92","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,2 139,"51,1 %","73,51","0,00","0,0 %"
PRIVÉ,290018555,UNITÉ D'AUTODIALYSE MORLAIX - AUB,M12,0,0,0,5 571,"48,4 %","66,46","0,00","0,0 %"
PRIVÉ,290018563,UNITÉ DIALYSE QUIMPER KERRADENNEC AUB,M12,0,0,0,6 872,"67,0 %","66,57","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,25 465,13 788,11 677,101,"47,0 %","47,21","1,90","0,2 %"
PRIVÉ,290021070,UNITÉ D'AUTODIALYSE CONCARNEAU - AUB,M12,0,0,0,1 837,"86,6 %","71,12","0,00","0,0 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,7 396,2 225,5 171,841,"51,5 %","59,99","0,81","0,2 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,3 202,"76,7 %","69,96","0,00","0,0 %"
PRIVÉ,290023787,UNITÉ DIALYSE LANDIVISIAU AUB SANTÉ,M12,0,0,0,102,"55,9 %","72,48","0,00","0,0 %"
PRIVÉ,290025337,UNITÉ DIALYSE PLONEOUR LANVERN AUB,M12,0,0,0,491,"76,6 %","68,81","0,00","0,0 %"
PRIVÉ,290028539,UNITÉ DIALYSE LANDERNEAU - AUB,M12,0,0,0,405,"61,0 %","67,22","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,5 985,"54,2 %","74,59","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,2 537,"45,2 %","73,40","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,9 987,"66,0 %","65,88","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,1 004,"27,5 %","72,14","0,00","0,0 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,13 354,3 744,9 610,143,"48,4 %","58,16","1,09","0,2 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,5 742,2 750,2 992,3 194,"56,3 %","58,53","1,53","0,8 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,4 249,355,3 894,0,"44,6 %","56,75","0,09","0,0 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,5 718,2 603,3 115,1 à 10,"60,2 %","58,86","1,71","0,2 %"
PRIVÉ,2B0005664,CLINIQUE DE TOGA,M12,193,193,0,0,"64,2 %","73,23","18,85","54,9 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,4 328,0,4 328,0,"45,9 %","49,94","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,3 437,"54,3 %","76,77","0,00","0,0 %"
PRIVÉ,300008588,NEPHROCARE NIMES,M12,0,0,0,19 264,"58,0 %","71,72","0,00","0,0 %"
PRIVÉ,300008638,NEPHROCARE BAGNOLS SUR CEZE,M12,0,0,0,5 134,"75,7 %","74,19","0,00","0,0 %"
PRIVÉ,300017209,KENVAL INSTITUT DE CANCEROLOGIE,M12,921,908,13,7 192,"48,3 %","65,03","0,80","1,5 %"
PRIVÉ,300017431,AIDER SANTÉ UAD UDM GCS PAAC,M12,0,0,0,6 134,"53,6 %","75,17","0,00","0,0 %"
PRIVÉ,300017498,CLINIQUE AMBULATOIRE DE LA CEZE,M12,3 122,0,3 122,0,"48,7 %","51,92","0,00","0,0 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,13 009,5 719,7 290,197,"48,4 %","58,65","2,33","1,0 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,15 869,10 241,5 628,164,"52,9 %","61,59","3,26","0,6 %"
PRIVÉ,300781465,CLINIQUE KENNEDY,M12,11 609,4 972,6 637,31,"40,1 %","50,68","1,62","0,0 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,28 540,11 815,16 725,3 549,"42,0 %","50,64","1,35","0,1 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,29 227,13 249,15 978,114,"39,3 %","36,28","1,47","0,1 %"
PRIVÉ,310780101,CLINIQUE SAINT JEAN LANGUEDOC,M12,30 531,10 831,19 700,3 594,"45,3 %","53,61","1,14","0,4 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,20 598,8 391,12 207,495,"47,6 %","49,19","1,04","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,39 008,24 189,14 819,15 276,"52,6 %","64,42","1,99","0,8 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,45 074,22 566,22 508,5 275,"48,5 %","55,97","1,86","0,7 %"
PRIVÉ,310780309,POLYCLINIQUE DU PARC,M12,13 678,6 695,6 983,291,"45,6 %","55,44","1,85","0,6 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,2 135,1 082,1 053,1 à 10,"47,6 %","67,62","5,10","5,1 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,25 179,14 605,10 574,555,"40,3 %","41,00","2,24","0,2 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,40 234,19 610,20 624,3 264,"48,7 %","57,72","2,03","0,9 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,22 982,11 566,11 416,3 889,"52,7 %","56,31","1,97","0,7 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,803,799,1 à 10,0,"43,0 %","81,39","17,21","24,4 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,1 274,1 240,34,42 313,"62,0 %","72,62","0,23","0,2 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,218,218,0,0,"22,9 %","83,31","4,86","0,5 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,20 592,"52,5 %","77,32","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M12,6 850,1 856,4 994,16,"53,0 %","59,29","0,88","0,1 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,14 624,"58,9 %","73,18","0,00","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,17 819,7 636,10 183,1 à 10,"49,9 %","56,28","0,80","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,16 033,10 148,5 885,11,"63,9 %","59,93","2,86","0,5 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,16 250,6 142,10 108,9 494,"32,0 %","56,08","0,77","0,4 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,9 259,2 429,6 830,2 085,"51,1 %","59,38","0,81","0,6 %"
PRIVÉ,330780255,CLINIQUE DU LIBOURNAIS,M12,11 426,1 411,10 015,1 à 10,"47,2 %","59,48","0,35","0,0 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,27 749,12 099,15 650,2 502,"43,9 %","47,49","1,54","0,5 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,8 740,2 010,6 730,0,"58,9 %","44,93","0,59","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,695,686,1 à 10,543,"28,1 %","62,27","5,99","2,6 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,25 586,"62,4 %","72,51","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,20 231,"54,5 %","73,72","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,38 793,22 275,16 518,11 436,"45,8 %","53,44","1,95","1,0 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,6 171,365,5 806,0,"46,1 %","65,37","0,06","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,24 726,10 041,14 685,231,"55,6 %","51,73","1,47","0,2 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,8 745,2 866,5 879,2 107,"50,6 %","59,68","0,81","0,4 %"
