Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,060010949,AGAHTIR UDM ANTIBES,M12,0,0,0,8 457,"71,3 %","68,04","0,00","0,0 %"
PRIVÉ,060021276,AGAHTIR CENTRE D'HEMODIALYSE,M12,0,0,0,9 604,"50,2 %","74,07","0,00","0,0 %"
PRIVÉ,060021417,HÔPITAL PRIVÉ CANNES OXFORD,M12,17 025,4 035,12 990,100,"46,8 %","58,52","0,92","0,2 %"
PRIVÉ,060022845,UNITÉ DIALYSE MEDICALISEE INST TZANCK,M12,0,0,0,6 782,"55,4 %","70,61","0,00","0,0 %"
PRIVÉ,060780442,CLINIQUE SAINT FRANCOIS,M12,5 675,1 669,4 006,0,"43,2 %","56,42","0,35","0,0 %"
PRIVÉ,060780491,INSTITUT ARNAULT TZANCK,M12,16 994,7 179,9 815,1 à 10,"55,7 %","62,43","2,25","0,8 %"
PRIVÉ,060780517,POLYCLINIQUE SAINT-JEAN,M12,25 125,9 405,15 720,7 289,"44,2 %","57,38","1,29","0,7 %"
PRIVÉ,060780590,CLINIQUE DU PALAIS,M12,8 114,2 142,5 972,232,"49,3 %","56,05","0,82","0,1 %"
PRIVÉ,060780665,CLINIQUE LE MERIDIEN,M12,4 249,1 186,3 063,1 à 10,"44,6 %","57,78","1,74","0,8 %"
PRIVÉ,060780699,CLINIQUE MOZART,M12,2 111,1 à 10,2 106,1 à 10,"27,8 %","51,14","0,00","0,0 %"
PRIVÉ,060780715,CLINIQUE SAINT GEORGE,M12,36 091,17 888,18 203,8 736,"43,1 %","56,90","1,62","0,5 %"
PRIVÉ,060780723,CLINIQUE DU PARC IMPERIAL,M12,15 136,5 349,9 787,4 774,"48,5 %","61,21","0,94","0,4 %"
PRIVÉ,060780756,CLINIQUE SANTA MARIA,M12,13 714,6 763,6 951,15,"29,7 %","38,19","1,81","0,1 %"
PRIVÉ,060781200,CLINIQUE SAINT ANTOINE,M12,12 015,4 697,7 318,173,"42,9 %","61,69","2,05","1,1 %"
PRIVÉ,060785219,CLINIQUE PLEIN CIEL,M12,5 086,4 998,88,7 891,"44,8 %","67,93","2,64","2,3 %"
PRIVÉ,060791860,CENTRE D'HEMODIALYSE A TZANCK,M12,0,0,0,25 706,"66,4 %","71,18","0,00","0,0 %"
PRIVÉ,060792900,A TZANCK AUTODIALYSE MOUGINS,M12,0,0,0,2 607,"61,2 %","63,48","0,00","0,0 %"
PRIVÉ,060792926,CENTRE D'HEMODIALYSE LA RIVIERA ANTIBES,M12,0,0,0,11 281,"57,1 %","73,77","0,00","0,0 %"
PRIVÉ,060800166,HP A. TZANCK MOUGINS SOPHIA ANTIPOLIS,M12,16 778,4 647,12 131,286,"52,2 %","58,16","1,25","0,2 %"
PRIVÉ,070780168,CLINIQUE DU VIVARAIS,M12,5 513,1 601,3 912,19,"48,4 %","58,33","1,01","0,1 %"
PRIVÉ,070780408,CLINIQUE DES CEVENNES,M12,3 248,790,2 458,1 à 10,"49,2 %","55,12","0,80","0,0 %"
PRIVÉ,070780424,CLINIQUE PASTEUR,M12,17 813,9 843,7 970,13,"44,2 %","52,56","2,74","0,5 %"
PRIVÉ,100000082,CLINIQUE PAYS DE SEINE,M12,4 039,1 027,3 012,0,"48,3 %","59,22","0,94","0,2 %"
PRIVÉ,100000124,POLYCLINIQUE MONTIER LA CELLE,M12,8 725,4 435,4 290,21,"48,5 %","59,72","2,00","0,2 %"
PRIVÉ,100000157,CLINIQUE DES URSULINES,M12,4 279,800,3 479,181,"42,5 %","52,88","0,30","0,0 %"
PRIVÉ,100002351,CLINIQUE DE CHAMPAGNE - TROYES,M12,12 394,5 144,7 250,6 681,"46,8 %","54,41","0,99","0,1 %"
PRIVÉ,110007259,UDM HÔPITAL PRIVÉ DU GRAND NARBONNE,M12,0,0,0,3 484,"73,0 %","65,07","0,00","0,0 %"
PRIVÉ,110780228,HÔPITAL PRIVÉ DU GRAND NARBONNE,M12,19 761,8 906,10 855,19 126,"54,2 %","64,63","1,13","0,7 %"
PRIVÉ,110780483,CLINIQUE MONTREAL,M12,13 892,3 626,10 266,1 529,"49,5 %","61,14","0,88","1,1 %"
PRIVÉ,130008253,CLINIQUE DE VITROLLES,M12,9 436,4 517,4 919,197,"33,5 %","32,02","1,73","0,1 %"
PRIVÉ,130034531,DIAVERUM PROVENCE ARLES,M12,0,0,0,17 188,"57,1 %","73,27","0,00","0,0 %"
PRIVÉ,130037922,HPC RESIDENCE DU PARC,M12,9 789,5 018,4 771,366,"43,6 %","58,14","2,71","0,8 %"
PRIVÉ,130038003,DIALYSAIX - CENTRE D'HÉMODIALYSE D'AIX EN PROVENCE,M12,0,0,0,22 693,"63,3 %","74,76","0,00","0,0 %"
PRIVÉ,130041767,EUROMED CARDIO,M12,2 548,2 360,188,0,"63,6 %","68,20","4,18","1,1 %"
PRIVÉ,130042096,GCS CENTRE CARDIO AXIUM RAMBO,M12,3 283,3 154,129,0,"67,4 %","69,48","2,77","0,3 %"
PRIVÉ,130044753,CLINIQUE MONTICELLI VELODROME,M12,536,29,507,0,"49,3 %","57,35","0,07","0,0 %"
PRIVÉ,130781289,POLYCLINIQUE DU PARC RAMBOT LA PROVENCALE,M12,6 963,1 560,5 403,8 996,"44,4 %","58,89","0,56","0,5 %"
PRIVÉ,130781370,CLINIQUE JEANNE D'ARC,M12,7 883,2 402,5 481,270,"49,3 %","54,71","1,29","0,1 %"
PRIVÉ,130781479,CLINIQUE LA CASAMANCE,M12,20 988,10 154,10 834,3 995,"49,1 %","58,33","2,43","1,2 %"
PRIVÉ,130781867,CLINIQUE DE LA CIOTAT,M12,7 511,1 374,6 137,3 139,"48,9 %","61,48","0,37","0,1 %"
PRIVÉ,130782071,CLINIQUE DE L'ETANG DE L'OLIVIER,M12,9 677,3 248,6 429,15,"48,8 %","51,60","1,61","0,5 %"
PRIVÉ,130782147,CLINIQUE GENERALE DE MARIGNANE,M12,14 238,6 792,7 446,24,"53,7 %","61,08","2,90","2,0 %"
PRIVÉ,130782162,CLINIQUE DE MARTIGUES,M12,8 534,2 208,6 326,1 à 10,"49,7 %","55,89","0,99","0,2 %"
PRIVÉ,130782675,CLINIQUE CHIRURGICALE DU DR VIGNOLI,M12,8 234,1 052,7 182,1 à 10,"49,9 %","56,29","0,37","0,0 %"
PRIVÉ,130783327,CLINIQUE BOUCHARD,M12,18 399,8 733,9 666,24 860,"49,1 %","58,78","0,91","0,2 %"
PRIVÉ,130783723,CLINIQUE JUGE,M12,17 773,4 362,13 411,11,"44,5 %","49,21","0,62","0,0 %"
PRIVÉ,130783772,CLINIQUE MONTICELLI,M10,7 401,1 690,5 711,0,"44,3 %","56,57","0,28","0,0 %"
PRIVÉ,130783962,CLINIQUE WULFRAN PUGET,M12,7 402,678,6 724,0,"43,4 %","67,85","0,11","0,0 %"
PRIVÉ,130784051,POLYCLINIQUE CLAIRVAL,M12,16 733,12 991,3 742,15 153,"57,9 %","63,58","2,76","0,8 %"
PRIVÉ,130784481,DIAVERUM PROVENCE MARSEILLE 8E,M12,0,0,0,48 967,"60,5 %","72,29","0,00","0,0 %"
PRIVÉ,130784713,CLINIQUE BEAUREGARD,M12,22 093,13 233,8 860,6 223,"36,0 %","50,29","2,64","0,8 %"
PRIVÉ,130784903,CLINIQUE MÉDICO-CHIRURGICALE LA PHOCEANNE,M12,4 799,1 371,3 428,0,"40,0 %","67,13","2,67","0,2 %"
PRIVÉ,130785389,CLINIQUE CHANTECLER,M12,10 300,1 623,8 677,0,"54,5 %","54,12","0,53","0,0 %"
PRIVÉ,130785678,CLINIQUE VERT COTEAU,M12,8 040,2 904,5 136,2 054,"49,5 %","59,21","3,01","1,3 %"
PRIVÉ,130786361,POLYCLINIQUE DU PARC RAMBOT,M12,24 652,9 510,15 142,372,"53,1 %","59,36","1,96","0,8 %"
PRIVÉ,130789159,CENTRE CARDIO-VASCULAIRE VALMANT,M12,918,913,1 à 10,0,"40,0 %","82,36","10,41","3,8 %"
PRIVÉ,130809809,CENTRE D'HEMODIALYSE DE PROVENCE,M12,0,0,0,21 240,"57,0 %","73,84","0,00","0,0 %"
PRIVÉ,130810740,CLINIQUE AXIUM,M12,22 393,5 182,17 211,0,"49,4 %","52,97","1,06","0,4 %"
PRIVÉ,140000290,CLINIQUE NOTRE-DAME,M12,6 597,2 958,3 639,114,"44,5 %","58,12","1,79","0,2 %"
PRIVÉ,140016759,POLYCLINIQUE DU PARC,M12,24 360,12 999,11 361,3 862,"40,8 %","50,46","1,84","0,6 %"
PRIVÉ,140017237,CH PRIVÉ ST MARTIN CAEN,M12,37 845,15 517,22 328,14 957,"56,0 %","64,46","1,15","0,2 %"
PRIVÉ,140018730,POLYCLINIQUE DE LISIEUX,M12,7 003,2 334,4 669,0,"51,0 %","58,46","0,96","0,0 %"
PRIVÉ,140026709,POLYCLINIQUE DE DEAUVILLE-CRICQUEBOEUF,M12,5 774,2 221,3 553,0,"45,9 %","56,98","1,43","0,3 %"
PRIVÉ,150780120,CLINIQUE DU HAUT CANTAL,M12,417,411,1 à 10,0,"49,6 %","66,03","4,39","0,7 %"
PRIVÉ,150780732,CENTRE MÉDICO-CHIRURGICAL AURILLAC,M12,11 995,5 754,6 241,15 956,"55,6 %","67,74","1,41","0,6 %"
PRIVÉ,160000170,CLINIQUE SAINT JOSEPH ANGOULEME,M12,9 682,3 032,6 650,0,"49,4 %","56,87","1,02","0,1 %"
PRIVÉ,160000279,CLINIQUE DE COGNAC,M12,6 822,1 985,4 837,0,"45,7 %","55,16","1,11","0,1 %"
PRIVÉ,160013207,CENTRE CLINICAL,M12,20 270,8 062,12 208,5 252,"45,0 %","55,86","1,29","0,5 %"
PRIVÉ,170780563,ÉTABLISSEMENT DE SOINS PASTEUR - ROYAN,M12,11 571,5 036,6 535,589,"55,9 %","61,65","1,76","0,4 %"
PRIVÉ,170780613,SA CLINIQUE DU MAIL,M12,9 697,5 047,4 650,199,"39,4 %","47,29","1,63","0,1 %"
PRIVÉ,170780621,POLYCLINIQUE SAINT-GEORGES,M12,6 287,1 857,4 430,0,"46,6 %","63,91","1,35","0,2 %"
PRIVÉ,170780647,CLINIQUE RICHELIEU - SAINTES,M12,8 347,1 860,6 487,1 à 10,"45,0 %","57,52","0,59","0,0 %"
PRIVÉ,170780662,CLINIQUE DE L'ATLANTIQUE,M12,20 716,3 130,17 586,1 à 10,"45,1 %","60,01","0,36","0,0 %"
PRIVÉ,180000358,CLINIQUE DES GRAINETIERES,M12,6 232,2 203,4 029,777,"50,6 %","60,61","1,40","0,3 %"
PRIVÉ,180004145,HÔPITAL PRIVÉ GUILLAUME DE VARYE,M12,14 469,6 153,8 316,4 959,"46,4 %","56,34","1,62","0,8 %"
PRIVÉ,190000224,CLINIQUE LES CEDRES BRIVE,M12,15 872,6 832,9 040,205,"49,4 %","61,02","1,97","0,3 %"
PRIVÉ,190000257,CLINIQUE SAINT-GERMAIN BRIVE,M12,8 455,4 032,4 423,131,"37,6 %","45,32","1,73","0,1 %"
PRIVÉ,190010553,UNITÉ DE DIALYSE BRIVE,M12,0,0,0,14 330,"72,8 %","66,17","0,00","0,0 %"
PRIVÉ,200200145,POLYCLINIQUE LA RESIDENCE,M12,14 004,5 349,8 655,4 334,"45,7 %","55,04","1,33","0,6 %"
PRIVÉ,210011847,POLYCLINIQUE DU PARC DREVON,M12,12 922,4 253,8 669,4 613,"44,3 %","56,65","1,10","1,1 %"
PRIVÉ,210780110,CLINIQUE SAINTE MARTHE,M12,13 474,6 173,7 301,100,"36,8 %","39,76","1,64","0,0 %"
PRIVÉ,210780136,CLINIQUE MÉDICO-CHIRURGICALE DE CHENOVE,M12,11 571,4 636,6 935,113,"43,2 %","53,47","1,35","0,1 %"
PRIVÉ,210780789,CLINIQUE MUTUALISTE BENIGNE JOLY,M12,12 217,6 665,5 552,18 742,"60,4 %","63,90","0,98","0,4 %"
PRIVÉ,210780979,CLINIQUE DE FONTAINE,M12,16 058,6 388,9 670,22,"59,1 %","57,50","1,31","0,2 %"
PRIVÉ,220000111,POLYCLINIQUE DU TREGOR,M12,6 881,2 095,4 786,1 747,"50,4 %","61,42","1,02","0,2 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,10 100,2 860,7 240,47,"48,5 %","61,88","1,01","0,1 %"
PRIVÉ,220013106,UNITÉ DIALYSE BEGARD AUB SANTÉ,M12,0,0,0,1 047,"54,7 %","64,53","0,00","0,0 %"
PRIVÉ,220013130,UNITÉ D'AUTODIALYSE PAIMPOL - AUB,M12,0,0,0,585,"93,3 %","59,59","0,00","0,0 %"
PRIVÉ,220013155,UNITÉ D'AUTODIALYSE SAINT ALBAN - AUB,M12,0,0,0,350,"92,9 %","73,16","0,00","0,0 %"
PRIVÉ,220016778,UNITÉ DIALYSE SAINT BRIEUC AUB SANTÉ,M12,0,0,0,59,"66,1 %","57,44","0,00","0,0 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,6 405,"64,9 %","66,95","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,709,"58,3 %","56,94","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,4 717,"63,2 %","72,87","0,00","0,0 %"
PRIVÉ,220021976,UNITÉ DIALYSE DINAN AUB SANTÉ,M12,0,0,0,1 559,"50,8 %","68,93","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,25 863,11 138,14 725,10 468,"45,3 %","56,77","1,28","0,6 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,3 991,1 213,2 778,70,"44,8 %","60,37","1,24","0,0 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,16 480,6 573,9 907,6 789,"49,3 %","60,83","1,41","0,9 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,7 695,2 095,5 600,1 à 10,"50,8 %","63,60","1,05","0,1 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,6 957,1 381,5 576,0,"42,9 %","59,33","0,78","0,0 %"
PRIVÉ,240006734,CENTRE D'HEMODIALYSE FRANCHEVILLE,M12,0,0,0,22 928,"58,5 %","73,20","0,00","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,26 385,11 166,15 219,1 à 10,"53,8 %","59,43","1,36","0,1 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,18 586,9 049,9 537,1 856,"35,8 %","50,12","1,61","0,1 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,9 009,2 438,6 571,131,"52,6 %","56,78","0,72","0,1 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,16 965,5 666,11 299,19,"53,7 %","54,89","1,06","0,2 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,9 289,1 619,7 670,3 877,"44,0 %","52,43","0,52","0,7 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,12 880,5 268,7 612,5 384,"51,2 %","60,30","1,05","0,5 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,7 769,3 515,4 254,0,"54,8 %","57,21","1,53","0,3 %"
PRIVÉ,280000159,CLINIQUE NOTRE DAME DE BON SECOURS,M12,8 090,3 581,4 509,1 684,"51,7 %","60,07","1,23","0,5 %"
PRIVÉ,280000449,POLE MEDICAL MAISON BLANCHE,M12,1 999,1 706,293,0,"54,9 %","68,83","4,46","0,9 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,13 141,"60,6 %","69,50","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,11 626,4 361,7 265,716,"44,5 %","57,17","1,29","0,5 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,16 441,6 403,10 038,7 944,"43,7 %","59,40","1,16","0,9 %"
PRIVÉ,290000207,CLINIQUE ST MICHEL ET STE ANNE,M12,12 760,4 021,8 739,2 567,"52,1 %","64,56","1,10","0,6 %"
PRIVÉ,290000215,POLYCLINIQUE QUIMPER SUD,M12,12 953,4 610,8 343,122,"44,8 %","57,25","1,33","0,1 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,8 057,"64,9 %","71,92","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,9 459,3 162,6 297,177,"45,6 %","53,71","1,19","0,2 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,7 205,"50,0 %","72,51","0,00","0,0 %"
PRIVÉ,290005172,UNITÉ DIALYSE BREST HERMITAGE AUB,M12,0,0,0,3 710,"61,6 %","61,47","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,2 462,"56,1 %","74,88","0,00","0,0 %"
PRIVÉ,290018555,UNITÉ D'AUTODIALYSE MORLAIX - AUB,M12,0,0,0,1 233,"50,4 %","67,78","0,00","0,0 %"
PRIVÉ,290018563,UNITÉ DIALYSE QUIMPER KERRADENNEC AUB,M12,0,0,0,6 837,"62,2 %","66,17","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,25 385,13 962,11 423,118,"46,1 %","46,94","2,00","0,2 %"
PRIVÉ,290021070,UNITÉ D'AUTODIALYSE CONCARNEAU - AUB,M12,0,0,0,1 884,"88,4 %","70,94","0,00","0,0 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,7 184,2 303,4 881,802,"50,8 %","60,09","0,89","0,2 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,3 428,"75,8 %","72,25","0,00","0,0 %"
PRIVÉ,290023787,UNITÉ DIALYSE LANDIVISIAU AUB SANTÉ,M12,0,0,0,458,"46,1 %","62,16","0,00","0,0 %"
PRIVÉ,290025337,UNITÉ DIALYSE PLONEOUR LANVERN AUB,M12,0,0,0,607,"54,5 %","68,73","0,00","0,0 %"
PRIVÉ,290028539,UNITÉ DIALYSE LANDERNEAU - AUB,M12,0,0,0,645,"74,9 %","68,62","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,6 440,"54,3 %","75,10","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,2 848,"47,1 %","71,92","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,10 399,"64,5 %","64,36","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,1 292,"50,9 %","74,29","0,00","0,0 %"
PRIVÉ,290032713,UDM DE QUIMPER,M10,0,0,0,3 023,"62,4 %","72,30","0,00","0,0 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,13 158,3 894,9 264,99,"48,8 %","57,32","1,20","0,3 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,5 753,2 762,2 991,2 651,"53,6 %","57,80","1,54","0,9 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,4 240,427,3 813,0,"44,7 %","57,38","0,13","0,1 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,5 672,2 747,2 925,1 à 10,"58,8 %","58,15","1,81","0,2 %"
PRIVÉ,2B0005664,CLINIQUE DE TOGA,M12,226,225,1 à 10,0,"57,1 %","72,76","18,07","42,0 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,4 277,0,4 277,0,"45,8 %","50,27","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,8 781,"59,5 %","76,80","0,00","0,0 %"
PRIVÉ,300008588,NEPHROCARE NIMES,M12,0,0,0,19 404,"59,4 %","70,71","0,00","0,0 %"
PRIVÉ,300008638,NEPHROCARE BAGNOLS SUR CEZE,M12,0,0,0,5 076,"73,7 %","72,15","0,00","0,0 %"
PRIVÉ,300017209,KENVAL INSTITUT DE CANCEROLOGIE,M12,685,664,21,4 407,"48,6 %","65,23","0,85","1,5 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,12 401,5 567,6 834,210,"48,2 %","58,37","2,42","1,1 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,15 375,10 509,4 866,183,"54,5 %","60,96","3,48","0,8 %"
PRIVÉ,300780228,POLYCLINIQUE LA GARAUD,M12,3 447,379,3 068,30,"47,7 %","52,63","0,19","0,0 %"
PRIVÉ,300780285,CLINIQUE VALDEGOUR,M3,252,238,14,1 524,"53,5 %","66,29","0,94","1,7 %"
PRIVÉ,300781465,CLINIQUE KENNEDY,M12,12 393,5 563,6 830,32,"40,6 %","49,65","1,76","0,0 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,28 255,12 170,16 085,2 783,"41,9 %","50,05","1,42","0,1 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,28 926,13 871,15 055,212,"39,5 %","36,74","1,57","0,1 %"
PRIVÉ,310780101,CLINIQUE SAINT JEAN LANGUEDOC,M12,30 238,11 409,18 829,4 279,"46,3 %","54,04","1,19","0,4 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,21 041,8 817,12 224,163,"46,0 %","48,14","1,13","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,35 563,22 112,13 451,13 573,"55,2 %","65,00","2,04","0,8 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,43 895,22 481,21 414,4 711,"48,1 %","55,63","1,88","0,7 %"
PRIVÉ,310780309,POLYCLINIQUE DU PARC,M12,14 372,6 995,7 377,229,"46,3 %","53,79","1,65","0,7 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,2 212,1 176,1 036,0,"45,8 %","69,03","5,42","5,2 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,25 183,15 145,10 038,468,"38,1 %","40,60","2,38","0,2 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,38 656,18 411,20 245,3 473,"49,1 %","56,44","2,03","0,9 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,21 947,10 979,10 968,3 773,"52,6 %","56,40","1,99","0,7 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,993,989,1 à 10,0,"43,3 %","80,33","15,39","22,4 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,1 311,1 284,27,42 837,"61,6 %","73,40","0,23","0,1 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,217,217,0,0,"34,1 %","83,82","4,62","0,5 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,18 790,"49,9 %","75,98","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M12,7 621,2 439,5 182,1 à 10,"52,7 %","61,38","1,35","0,5 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,14 720,"55,4 %","74,14","0,00","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,17 432,7 649,9 783,0,"49,5 %","55,40","0,85","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,15 355,10 248,5 107,23,"64,1 %","59,43","3,13","0,5 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,16 566,6 279,10 287,8 953,"34,4 %","56,71","0,86","0,5 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,8 904,2 471,6 433,2 012,"50,5 %","59,11","0,86","0,7 %"
PRIVÉ,330780255,CLINIQUE DU LIBOURNAIS,M12,11 272,1 432,9 840,1 à 10,"47,8 %","59,08","0,40","0,0 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,27 591,11 769,15 822,2 741,"44,9 %","47,18","1,45","0,4 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,8 789,2 102,6 687,0,"58,8 %","44,28","0,67","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,5 416,3 426,1 990,590,"50,8 %","63,83","2,62","0,8 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,25 606,"66,1 %","72,14","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,20 142,"54,0 %","72,68","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,33 233,19 223,14 010,11 452,"45,1 %","52,80","1,97","1,1 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,6 631,605,6 026,0,"48,4 %","65,53","0,10","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,23 697,10 582,13 115,227,"54,5 %","51,80","1,69","0,1 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,8 689,2 883,5 806,1 994,"51,0 %","59,09","0,90","0,4 %"
