Catégorie,Finess,Raison Sociale,Période,Nombre de séjoursséances total,Nombre de séjours en hospit complète,Nombre de séjours en hospit partielle,Nombre de séances,Sexe ratio (% homme),Age moyen,Durée moyenne de séjour,% décès
PRIVÉ,220000269,CLINIQUE ARMORICAINE RADIOLOGIE,M12,1 015,953,62,9 227,"40,8 %","64,20","0,83","1,6 %"
PRIVÉ,220000285,CH PRIVÉ ST-BRIEUC - SITE STE-JEANNE D'ARC,M12,9 296,2 890,6 406,0,"46,4 %","55,51","0,97","0,0 %"
PRIVÉ,220000301,CH PRIVÉ ST-BRIEUC - SITE STE-THERESE,M12,13 866,7 023,6 843,299,"45,0 %","52,53","1,96","0,2 %"
PRIVÉ,220005599,POLYCLINIQUE DU PAYS DE RANCE,M12,9 908,3 035,6 873,82,"48,2 %","60,97","1,04","0,1 %"
PRIVÉ,220019558,UNIT DIALYSE LA BEAUCHÉE ST BRIEUC AUB,M12,0,0,0,4 533,"62,7 %","67,30","0,00","0,0 %"
PRIVÉ,220019848,UNITÉ DIALYSE LOUDEAC AUB SANTÉ,M12,0,0,0,658,"77,8 %","55,68","0,00","0,0 %"
PRIVÉ,220020507,UNITÉ DIALYSE LANNION AUB SANTÉ,M12,0,0,0,3 241,"66,6 %","74,84","0,00","0,0 %"
PRIVÉ,220022800,HÔPITAL PRIVÉ DES COTES D'ARMOR,M12,421,167,254,339,"44,7 %","55,20","0,56","0,4 %"
PRIVÉ,230780157,CLINIQUE DE LA MARCHE GUERET,M12,3 359,953,2 406,71,"47,0 %","61,83","1,19","0,1 %"
PRIVÉ,240000190,POLYCLINIQUE FRANCHEVILLE,M12,14 946,6 661,8 285,6 844,"48,5 %","60,82","1,48","1,0 %"
PRIVÉ,240000208,CLINIQUE PASTEUR,M12,7 586,2 197,5 389,1 à 10,"49,7 %","62,84","1,13","0,1 %"
PRIVÉ,240000216,CLINIQUE DU PARC,M12,6 362,1 551,4 811,0,"43,4 %","60,22","1,02","0,0 %"
PRIVÉ,240006734,CENTRE D'HEMODIALYSE FRANCHEVILLE,M12,0,0,0,20 327,"59,6 %","72,94","0,00","0,0 %"
PRIVÉ,250000270,CLINIQUE SAINT-VINCENT,M12,25 221,11 480,13 741,0,"53,2 %","58,87","1,49","0,1 %"
PRIVÉ,250011723,CLINIQUE DE MONTBÉLIARD,M8,5 257,1 916,3 341,0,"41,9 %","50,05","1,18","0,0 %"
PRIVÉ,250011848,POLYCLINIQUE DE FRANCHE COMTE,M12,18 106,9 332,8 774,1 869,"36,4 %","49,05","1,75","0,1 %"
PRIVÉ,260000260,CLINIQUE LA PARISIERE,M12,8 409,2 706,5 703,69,"50,5 %","56,26","0,96","0,0 %"
PRIVÉ,260003017,SA CLINIQUE KENNEDY,M12,16 304,5 805,10 499,17,"53,0 %","54,13","1,21","0,3 %"
PRIVÉ,260006267,CLINIQUE GENERALE,M12,8 757,1 812,6 945,2 986,"43,3 %","51,75","0,54","0,6 %"
PRIVÉ,270000326,CLINIQUE PASTEUR,M12,12 230,5 057,7 173,5 917,"51,6 %","59,85","0,96","0,5 %"
PRIVÉ,270000862,CLINIQUE BERGOUIGNAN,M12,6 973,3 187,3 786,0,"54,8 %","57,19","1,68","0,3 %"
PRIVÉ,280000159,CLINIQUE NOTRE DAME DE BON SECOURS,M12,8 674,3 643,5 031,897,"51,3 %","60,21","1,27","0,1 %"
PRIVÉ,280000449,POLE MEDICAL MAISON BLANCHE,M12,1 986,1 661,325,0,"58,6 %","68,83","4,70","0,8 %"
PRIVÉ,280504689,CLINIQUE NÉPHROLOGIQUE DE MAISON BLANCHE,M12,0,0,0,12 429,"56,5 %","67,90","0,00","0,0 %"
PRIVÉ,280505777,HÔPITAL PRIVÉ D'EURE ET LOIR,M12,11 352,4 801,6 551,1 267,"44,6 %","56,40","1,61","0,8 %"
PRIVÉ,290000140,CLINIQUE PASTEUR-SAINT ESPRIT,M12,17 096,6 976,10 120,7 498,"42,2 %","58,68","1,30","1,1 %"
PRIVÉ,290000207,CLINIQUE ST MICHEL ET STE ANNE,M12,12 349,3 912,8 437,2 064,"51,9 %","63,70","1,15","0,5 %"
PRIVÉ,290000215,POLYCLINIQUE QUIMPER SUD,M12,12 404,4 674,7 730,93,"43,8 %","57,47","1,51","0,2 %"
PRIVÉ,290000850,STE BRESTOISE DU REIN ARTIFICIEL,M12,0,0,0,7 335,"63,5 %","71,70","0,00","0,0 %"
PRIVÉ,290004142,CLINIQUE DU GRAND LARGE,M12,9 191,3 161,6 030,143,"46,1 %","53,16","1,29","0,2 %"
PRIVÉ,290005131,UNITÉ DIALYSE PLOURIN-LES-MORLAIX AUB,M12,0,0,0,7 327,"52,4 %","72,19","0,00","0,0 %"
PRIVÉ,290005230,UNITÉ DIALYSE DOUARNENEZ - AUB,M12,0,0,0,927,"59,3 %","79,35","0,00","0,0 %"
PRIVÉ,290019777,POLYCLINIQUE DE KERAUDREN,M12,25 167,14 579,10 588,107,"44,7 %","45,66","2,18","0,2 %"
PRIVÉ,290023431,CENTRE MÉDICO-CHIRURGICAL BAIE DE MORLAIX,M12,7 325,2 369,4 956,868,"50,3 %","59,72","0,94","0,3 %"
PRIVÉ,290023779,UNITÉ DIALYSE CARHAIX AUB,M12,0,0,0,3 758,"74,1 %","74,77","0,00","0,0 %"
PRIVÉ,290029669,UNITÉ DIALYSE QUIMPER AUB SANTÉ,M12,0,0,0,6 441,"57,3 %","76,72","0,00","0,0 %"
PRIVÉ,290030808,UNITÉ DIALYSE CROZON AUB SANTÉ,M12,0,0,0,1 193,"55,5 %","74,24","0,00","0,0 %"
PRIVÉ,290032028,UNITÉ DIALYSE BREST QUESTEL AUB SANTÉ,M12,0,0,0,7 069,"63,4 %","67,26","0,00","0,0 %"
PRIVÉ,290032655,UNITÉ DIALYSE QUIMPERLE MELLAC AUB,M12,0,0,0,793,"71,1 %","79,77","0,00","0,0 %"
PRIVÉ,290032713,UDM DE QUIMPER,M12,0,0,0,3 369,"65,4 %","70,13","0,00","0,0 %"
PRIVÉ,2A0000139,SA CLINISUD,M12,12 544,3 720,8 824,32,"48,6 %","57,39","1,30","0,3 %"
PRIVÉ,2A0000154,CLINIQUE DU SUD DE LA CORSE,M12,6 052,3 043,3 009,4 452,"53,8 %","58,94","1,40","1,0 %"
PRIVÉ,2B0000079,CLINIQUE DR FILIPPI,M12,4 065,386,3 679,0,"44,5 %","56,03","0,12","0,1 %"
PRIVÉ,2B0000392,POLYCLINIQUE DE FURIANI,M12,6 287,3 412,2 875,1 à 10,"60,6 %","59,18","2,03","0,3 %"
PRIVÉ,300002508,CENTRE DE CHIRURGIE AMBULATOIRE DES HAUTS D'AVIGNON,M12,4 505,0,4 505,0,"44,8 %","48,69","0,00","0,0 %"
PRIVÉ,300007119,AIDER ALES,M12,0,0,0,8 666,"61,1 %","76,39","0,00","0,0 %"
PRIVÉ,300008588,NEPHROCARE NIMES,M12,0,0,0,19 943,"59,2 %","71,70","0,00","0,0 %"
PRIVÉ,300008638,NEPHROCARE BAGNOLS SUR CEZE,M12,0,0,0,4 630,"73,7 %","72,18","0,00","0,0 %"
PRIVÉ,300780137,NOUVELLE CLINIQUE BONNEFON,M12,11 831,5 613,6 218,236,"47,9 %","58,05","2,40","1,1 %"
PRIVÉ,300780152,HÔPITAL PRIVÉ LES FRANCISCAINES,M12,15 551,10 609,4 942,188,"54,8 %","61,12","3,53","1,0 %"
PRIVÉ,300780228,POLYCLINIQUE LA GARAUD,M12,3 526,439,3 087,0,"46,4 %","53,38","0,29","0,0 %"
PRIVÉ,300780285,CLINIQUE VALDEGOUR,M12,1 163,1 130,33,6 512,"52,5 %","65,40","0,79","1,6 %"
PRIVÉ,300781465,CLINIQUE KENNEDY,M12,12 008,5 653,6 355,12,"40,5 %","48,13","1,87","0,1 %"
PRIVÉ,300788502,POLYCLINIQUE DU GRAND SUD,M12,26 941,12 649,14 292,1 624,"42,7 %","48,86","1,65","0,2 %"
PRIVÉ,310026083,CLINIQUE SAINT-CYPRIEN RIVE GAUCHE,M12,4 723,2 292,2 431,21,"39,2 %","36,72","1,56","0,0 %"
PRIVÉ,310780085,CLINIQUE SAINT-NICOLAS,M10,5 849,1 335,4 514,1 à 10,"43,2 %","43,96","0,24","0,0 %"
PRIVÉ,310780101,CLINIQUE SAINT JEAN LANGUEDOC,M12,29 431,11 372,18 059,3 784,"45,0 %","53,10","1,26","0,4 %"
PRIVÉ,310780135,CLINIQUE SARRUS-TEINTURIERS,M11,18 577,11 153,7 424,138,"36,9 %","33,60","2,27","0,2 %"
PRIVÉ,310780150,CLINIQUE MEDIPOLE GARONNE,M12,20 053,8 741,11 312,112,"45,8 %","47,95","1,17","0,0 %"
PRIVÉ,310780259,SA CLINIQUE PASTEUR,M12,33 394,21 382,12 012,12 078,"54,3 %","64,90","2,21","1,0 %"
PRIVÉ,310780283,NOUVELLE CLINIQUE DE L'UNION,M12,42 517,22 711,19 806,3 677,"48,4 %","55,68","1,97","0,7 %"
PRIVÉ,310780309,POLYCLINIQUE DU PARC,M12,14 226,6 654,7 572,265,"44,3 %","53,44","1,67","0,6 %"
PRIVÉ,310780366,CLINIQUE MONIE,M12,2 133,1 131,1 002,0,"48,3 %","68,40","5,73","5,1 %"
PRIVÉ,310780382,CLINIQUE AMBROISE PARE,M12,24 256,15 445,8 811,236,"37,9 %","39,83","2,67","0,3 %"
PRIVÉ,310781000,CLINIQUE DES CEDRES,M12,36 307,17 721,18 586,3 344,"48,8 %","56,12","2,15","0,9 %"
PRIVÉ,310781505,CLINIQUE D'OCCITANIE,M12,21 394,10 454,10 940,3 730,"50,7 %","56,30","1,94","0,8 %"
PRIVÉ,310781695,CLINIQUE DE LAGARDELLE,M12,794,792,1 à 10,0,"42,3 %","80,92","17,63","20,2 %"
PRIVÉ,310782016,CLINIQUE NÉPHROLOGIQUE SAINT EXUPERY,M12,1 296,1 261,35,40 644,"60,3 %","73,45","0,24","0,2 %"
PRIVÉ,310786389,CLINIQUE DES PYRENEES,M12,218,218,0,0,"28,4 %","83,06","4,17","0,0 %"
PRIVÉ,310794417,CENTRE NÉPHROLOGIQUE D'OCCITANIE,M12,0,0,0,18 425,"50,8 %","75,91","0,00","0,0 %"
PRIVÉ,320780067,POLYCLINIQUE DE GASCOGNE,M12,7 087,2 362,4 725,1 à 10,"53,3 %","59,52","1,20","0,2 %"
PRIVÉ,330017989,CENTRE D'HEMODIALYSE BORDEAUX RIVE DROITE,M12,0,0,0,14 722,"52,1 %","71,82","0,00","0,0 %"
PRIVÉ,330780040,NOUVELLE CLINIQUE BEL AIR,M12,17 163,7 739,9 424,0,"50,1 %","55,60","0,89","0,0 %"
PRIVÉ,330780081,CLINIQUE SAINT AUGUSTIN,M12,14 114,9 834,4 280,16,"64,2 %","58,82","3,23","0,8 %"
PRIVÉ,330780115,CLINIQUE TIVOLI-DUCOS,M12,15 680,6 828,8 852,8 889,"33,0 %","56,81","0,94","0,6 %"
PRIVÉ,330780206,CLINIQUE D'ARCACHON,M12,8 995,2 675,6 320,1 789,"49,8 %","58,95","1,01","0,8 %"
PRIVÉ,330780255,CLINIQUE DU LIBOURNAIS,M12,10 721,1 594,9 127,1 à 10,"46,9 %","59,73","0,52","0,0 %"
PRIVÉ,330780263,POLYCLINIQUE BORDEAUX RIVE DROITE,M12,27 486,11 543,15 943,2 715,"44,1 %","45,98","1,49","0,4 %"
PRIVÉ,330780271,CLINIQUE DU SPORT DE BORDEAUX MERIGNAC,M12,8 827,2 342,6 485,0,"59,6 %","44,34","0,81","0,0 %"
PRIVÉ,330780354,POLYCLINIQUE BORDEAUX CAUDERAN,M12,6 028,3 766,2 262,530,"50,2 %","62,93","2,33","0,6 %"
PRIVÉ,330780446,C.T.M.R. ST AUGUSTIN,M12,0,0,0,25 112,"64,1 %","70,85","0,00","0,0 %"
PRIVÉ,330780453,CENTRE D'HEMODIALYSE SAINT MARTIN,M12,0,0,0,20 580,"56,5 %","72,70","0,00","0,0 %"
PRIVÉ,330780479,POLYCLINIQUE BX-NORD AQUITAINE,M12,31 626,17 849,13 777,10 811,"44,8 %","51,85","1,98","1,2 %"
PRIVÉ,330780487,CLINIQUE OPHTALMOLOGIQUE THIERS,M12,6 020,968,5 052,0,"44,5 %","70,01","0,18","0,0 %"
PRIVÉ,330780503,HÔPITAL PRIVÉ SAINT-MARTIN,M12,23 574,11 322,12 252,241,"52,3 %","50,31","1,78","0,2 %"
PRIVÉ,330780511,CLINIQUE SAINTE ANNE,M12,8 612,3 287,5 325,1 708,"50,3 %","58,30","1,14","0,4 %"
PRIVÉ,330781402,NOUVELLE CLINIQUE BORDEAUX TONDU,M12,11 594,5 200,6 394,301,"45,5 %","42,47","1,40","0,4 %"
PRIVÉ,330782582,POLYCLINIQUE JEAN VILLAR,M12,20 355,9 102,11 253,1 746,"40,5 %","49,74","2,02","0,7 %"
PRIVÉ,330783374,CENTRE D'HEMODIALYSE PBNA,M12,0,0,0,22 752,"57,8 %","72,16","0,00","0,0 %"
PRIVÉ,340009539,CENTRE D'HEMODIALYSE AMBULATOIRE SAINT GUILHEM,M12,0,0,0,10 799,"60,6 %","72,27","0,00","0,0 %"
PRIVÉ,340009885,POLYCLINIQUE CHAMPEAU,M12,14 326,7 337,6 989,3 042,"35,5 %","49,70","1,59","0,4 %"
PRIVÉ,340015502,CLINIQUE LE MILLENAIRE,M12,24 206,14 672,9 534,0,"53,9 %","61,04","3,11","1,0 %"
PRIVÉ,340015965,SAS POLYCLINIQUE SAINT PRIVAT,M12,20 833,10 636,10 197,4 612,"56,1 %","60,49","2,05","0,8 %"
PRIVÉ,340015999,NEPHROCARE BEZIERS,M12,0,0,0,31 592,"63,3 %","74,97","0,00","0,0 %"
